Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Fluid shear stress and atherosclerosis	31/139	1.822008e-04	1.122952e-03	0	0	2.243297e+00	1.931569e+01	PRKAA1;SRC;ITGB3;ITGA2B;PDGFB;PDGFA;SUMO4;PIK3CB;ACTB;ACTG1;HSP90B1;THBD;SUMO3;AKT3;RAC2;RAC3;ITGAV;IKBKG;MAP3K5;ACVR1;MEF2A;GSTM4;MEF2C;CAV2;GSTO1;CAV1;FOS;MAPK14;TNFRSF1A;IL1B;CTNNB1
GO_Biological_Process_2023	T cell receptor signaling pathway	25/104	2.196234e-04	1.326525e-03	0	0	2.470708e+00	2.081225e+01	CBLB;PIK3CB;PPP3R1;GRAP2;AKT3;NCK2;MAP3K8;FYN;IKBKG;MAPK3;VAV3;FOS;MAPK14;VAV1;NFKBIA;CD4;CD40LG;TEC;CD28;PRKCQ;GRB2;LCP2;PTPN6;SOS1;LAT
GO_Biological_Process_2023	Gastric acid secretion	20/76	2.538975e-04	1.503471e-03	0	0	2.785840e+00	2.306280e+01	CAMK2D;PRKCB;ITPR1;PRKCA;ATP1A1;ATP1B1;ACTB;ADCY6;ACTG1;MYLK;GNAI2;SLC9A1;PLCB3;PLCB4;CA2;GNAQ;GNAS;PRKACB;PLCB2;CAMK2G
GO_Biological_Process_2023	Glutamatergic synapse	26/114	4.036958e-04	2.344541e-03	0	0	2.306587e+00	1.802563e+01	GRIK5;ITPR1;GRIK4;ADCY6;GNAI2;PPP3R1;GNG7;PRKACB;SLC38A2;MAPK3;PRKCB;HOMER2;TRPC1;PLA2G4A;PRKCA;GNG11;GRIN2D;PLCB3;PLCB4;DLG4;GNAQ;GNAS;GNB4;GNB5;PLCB2;SHANK3
GO_Biological_Process_2023	Phagosome	32/152	4.351178e-04	2.479351e-03	0	0	2.083600e+00	1.612684e+01	ATP6V1A;ITGB1;RAB5B;ITGB5;TUBAL3;ITGB3;NCF4;CORO1A;THBS1;ACTB;ACTG1;TUBA1C;HLA-DMA;TUBA1A;LAMP2;TUBB1;ITGAV;CD36;ATP6V1E1;ATP6V1D;ATP6V0A1;ATP6V0E1;ATP6AP1;ITGA2;M6PR;TUBA4A;HLA-E;FCGR2A;ATP6V1B2;ITGA5;TUBA8;VAMP3
GO_Biological_Process_2023	Ras signaling pathway	44/232	4.885162e-04	2.732072e-03	0	0	1.831383e+00	1.396272e+01	RAB5B;RALA;RALB;SHC1;PDGFB;PDGFA;RASAL2;PIK3CB;RASGRP2;STK4;ETS1;FGF2;RASGRP4;IGF1R;RASGRP3;RAP1B;RRAS;GNG7;AKT3;PDGFC;RAC2;RAC3;IKBKG;PRKACB;MAPK3;PLA2G12A;ANGPT1;PRKCB;BDNF;EGF;VEGFC;PLA2G4A;PRKCA;GNG11;RASA3;RASA1;GNB4;GRB2;GNB5;TEK;SOS1;RGL2;LAT;BCL2L1
GO_Biological_Process_2023	Colorectal cancer	21/86	5.424467e-04	2.978525e-03	0	0	2.519943e+00	1.894851e+01	TCF7L2;CDKN1A;RALA;RALB;TGFB1;EGF;GADD45A;AXIN1;PIK3CB;FOS;BBC3;EREG;TGFBR2;GADD45G;AKT3;RAC2;RAC3;CTNNB1;GRB2;SOS1;MAPK3
GO_Biological_Process_2023	Thyroid hormone synthesis	19/75	6.019307e-04	3.246127e-03	0	0	2.645380e+00	1.961647e+01	GPX1;HSPA5;PRKCB;ITPR1;GPX7;PRKCA;ATP1A1;ATP1B1;ASGR1;ADCY6;HSP90B1;CREB3;PLCB3;PLCB4;CREB3L1;GNAQ;GNAS;PRKACB;PLCB2
GO_Biological_Process_2023	GnRH signaling pathway	22/93	6.458223e-04	3.362730e-03	0	0	2.417093e+00	1.775352e+01	CAMK2D;PRKCB;SRC;PRKCD;ITPR1;PLA2G4A;PRKCA;MAPK14;ADCY6;MMP14;PLCB3;PLCB4;GNAQ;GNAS;PTK2B;GRB2;SOS1;PRKACB;PLCB2;CAMK2G;HBEGF;MAPK3
GO_Biological_Process_2023	Rheumatoid arthritis	22/93	6.458223e-04	3.362730e-03	0	0	2.417093e+00	1.775352e+01	ATP6V1A;ATP6V0E1;TGFB1;ATP6AP1;ANGPT1;IL15;MMP1;CXCL1;FOS;TNFRSF11A;CXCL3;CXCL2;CXCL5;HLA-DMA;IL1B;CCL5;ATP6V1B2;CD28;TEK;ATP6V1E1;ATP6V1D;ATP6V0A1
GO_Biological_Process_2023	SNARE interactions in vesicular transport	11/33	7.414153e-04	3.778821e-03	0	0	3.892213e+00	2.805098e+01	VAMP8;VAMP7;SNAP23;STX4;SNAP29;VAMP5;STX11;BET1L;STX1A;BET1;VAMP3
GO_Biological_Process_2023	ECM-receptor interaction	21/88	7.507592e-04	3.778821e-03	0	0	2.444444e+00	1.758637e+01	ITGB1;ITGB5;VWF;LAMB2;ITGB3;ITGA2;ITGA2B;GP1BA;GP6;THBS1;GP5;GP9;SV2A;COL4A5;COL6A3;ITGAV;ITGA6;CD36;CD47;ITGA5;FREM1
GO_Biological_Process_2023	Cholinergic synapse	25/113	8.310883e-04	4.114568e-03	0	0	2.216890e+00	1.572390e+01	CAMK2D;ITPR1;PIK3CB;PIK3CG;ADCY6;GNAI2;CREB3L1;GNG7;AKT3;FYN;JAK2;PRKACB;CAMK2G;MAPK3;PRKCB;PRKCA;FOS;GNG11;CREB3;PLCB3;PLCB4;GNAQ;GNB4;GNB5;PLCB2
GO_Biological_Process_2023	Thyroid hormone signaling pathway	26/121	1.046620e-03	5.098051e-03	0	0	2.135779e+00	1.465612e+01	NOTCH1;SRC;ITGB3;ATP2A3;ATP2A2;PIK3CB;ATP1A1;ACTB;MED12L;ACTG1;SLC9A1;AKT3;ITGAV;PRKACB;MAPK3;PRKCB;NCOA3;PRKCA;ATP1B1;RCAN1;PLCB3;NCOR1;PLCB4;CTNNB1;PLCB2;PFKM
GO_Biological_Process_2023	Inositol phosphate metabolism	18/73	1.164425e-03	5.581849e-03	0	0	2.550734e+00	1.723155e+01	INPP1;SACM1L;INPPL1;OCRL;PIK3CB;PIK3CG;ITPKB;INPP5B;INPP4B;PLCB3;PLCB4;INPP5A;ITPKA;PIP4K2A;PLCH1;PIP5K1C;CDIPT;PLCB2
GO_Biological_Process_2023	Apoptosis	29/142	1.302382e-03	6.145616e-03	0	0	2.003363e+00	1.330946e+01	TUBAL3;ITPR1;HTRA2;CTSW;CTSV;PIK3CB;ACTB;ACTG1;BBC3;TUBA1C;TUBA1A;AKT3;LMNA;CAPN1;IKBKG;MAP3K5;MAPK3;APAF1;GADD45A;EIF2AK3;FOS;TUBA4A;GADD45G;TNFRSF1A;ERN1;NFKBIA;BIRC6;BCL2L1;TUBA8
GO_Biological_Process_2023	cAMP signaling pathway	40/216	1.376044e-03	6.393310e-03	0	0	1.776454e+00	1.170425e+01	RYR2;CAMK2D;SUCNR1;ROCK2;PTGER3;ATP2A3;ATP2A2;PIK3CB;ATP1A1;ADCY6;GNAI2;SLC9A1;RAP1B;RRAS;CREB3L1;AKT3;RAC2;RAC3;TNNI3;PRKACB;CAMK2G;MAPK3;VAV3;ABCC4;GABBR1;PPP1R12A;BDNF;PDE4D;F2R;FOS;ATP1B1;VAV1;GRIN2D;NFKBIA;CREB3;ACOX1;PDE3A;GNAS;ORAI1;MYL9
GO_Biological_Process_2023	TNF signaling pathway	24/112	1.663142e-03	7.610133e-03	0	0	2.127273e+00	1.361252e+01	MLKL;IL15;VEGFC;CXCL1;PIK3CB;FOS;CXCL3;MAPK14;CXCL2;CXCL5;TNFRSF1A;NFKBIA;CREB3;MMP14;CREB3L1;IL1B;CCL5;AKT3;MAP3K8;TAB2;IKBKG;DNM1L;MAP3K5;MAPK3
GO_Biological_Process_2023	Growth hormone synthesis, secretion and action	25/119	1.803253e-03	8.128097e-03	0	0	2.074680e+00	1.310817e+01	IRS1;SHC1;ITPR1;IRS2;PIK3CB;ADCY6;CRKL;GNAI2;CREB3L1;AKT3;JAK2;PRKACB;MAPK3;PRKCB;PRKCA;FOS;MAPK14;CREB3;PLCB3;PLCB4;GNAQ;GNAS;GRB2;SOS1;PLCB2
GO_Biological_Process_2023	Chronic myeloid leukemia	18/76	1.902604e-03	8.327339e-03	0	0	2.418389e+00	1.515007e+01	CDKN1A;TGFB1;SHC1;CDKN2A;GADD45A;PIK3CB;CRKL;RUNX1;TGFBR2;GADD45G;NFKBIA;AKT3;E2F3;GRB2;IKBKG;SOS1;MAPK3;BCL2L1
GO_Biological_Process_2023	Pancreatic cancer	18/76	1.902604e-03	8.327339e-03	0	0	2.418389e+00	1.515007e+01	CDKN1A;RALA;RALB;TGFB1;CDKN2A;EGF;GADD45A;PIK3CB;TGFBR2;GADD45G;AKT3;RAC2;RAC3;E2F3;IKBKG;JAK1;MAPK3;BCL2L1
GO_Biological_Process_2023	Endocrine and other factor-regulated calcium reabsorption	14/53	1.982096e-03	8.551329e-03	0	0	2.795414e+00	1.739754e+01	PRKCB;PRKCA;ATP1A1;ATP1B1;DNM1;ADCY6;RAB11A;DNM3;PLCB3;PLCB4;GNAQ;GNAS;PRKACB;PLCB2
GO_Biological_Process_2023	Insulin resistance	23/108	2.235859e-03	9.510274e-03	0	0	2.110014e+00	1.287769e+01	PYGB;PRKAB2;PRKAA1;IRS1;PRKCB;PRKCD;GFPT1;NR1H3;IRS2;PIK3CB;PYGL;TNFRSF1A;NFKBIA;GYS2;CREB3;G6PC3;PPP1R3B;CREB3L1;PPP1R3E;AKT3;PPP1R3D;PRKCQ;CD36
GO_Biological_Process_2023	PI3K-Akt signaling pathway	58/354	2.972814e-03	1.243264e-02	0	0	1.533413e+00	8.921777e+00	ITGB1;CDKN1A;ITGB5;IRS1;ITGB3;ITGA2B;PIK3CB;FGF2;PIK3CG;IGF1R;GYS2;CCND3;CREB3L1;AKT3;ITGAV;IKBKG;JAK2;JAK3;YWHAG;JAK1;SYK;VWF;ITGA2;F2R;PRKCA;YWHAZ;EREG;CREB3;COL4A5;COL6A3;ITGA6;ITGA5;SOS1;PRKAA1;PDGFB;PDGFA;LPAR4;THBS1;HSP90B1;GNG7;PDGFC;EIF4E;MAPK3;ANGPT1;BDNF;EGF;LAMB2;VEGFC;GNG11;G6PC3;LPAR5;LPAR6;GNB4;GRB2;GNB5;TEK;PIK3AP1;BCL2L1
GO_Biological_Process_2023	NF-kappa B signaling pathway	22/104	3.005241e-03	1.243264e-02	0	0	2.091544e+00	1.214643e+01	LYN;CD40;SYK;PRKCB;GADD45A;CXCL1;TNFRSF11A;CXCL3;CXCL2;GADD45G;TNFRSF1A;NFKBIA;CYLD;CD40LG;IL1B;BTK;PRKCQ;TAB2;IKBKG;LTBR;LAT;BCL2L1
GO_Biological_Process_2023	Aldosterone synthesis and secretion	21/98	3.139926e-03	1.264343e-02	0	0	2.125778e+00	1.225204e+01	CAMK2D;CAMK1D;PRKCB;ITPR1;PRKCA;ATP1A1;ATP1B1;ADCY6;CREB3;PLCB3;PLCB4;CREB3L1;GNAQ;AGTR1;GNAS;ORAI1;PRKD2;CAMK1;PRKACB;PLCB2;CAMK2G
GO_Biological_Process_2023	Inflammatory mediator regulation of TRP channels	21/98	3.139926e-03	1.264343e-02	0	0	2.125778e+00	1.225204e+01	CAMK2D;PRKCB;SRC;PRKCD;ITPR1;PLA2G4A;PRKCA;ALOX12;HTR2A;PIK3CB;MAPK14;ADCY6;PLCB3;PLCB4;GNAQ;IL1B;GNAS;PRKCQ;PRKACB;PLCB2;CAMK2G
GO_Biological_Process_2023	Estrogen signaling pathway	27/137	3.182943e-03	1.264801e-02	0	0	1.914698e+00	1.100941e+01	SHC1;SRC;ITPR1;PIK3CB;ADCY6;HSP90B1;GNAI2;CREB3L1;AKT3;PRKACB;MAPK3;GABBR1;NCOA3;PRKCD;HSPA6;FOS;CREB3;PLCB3;PLCB4;GNAQ;GNAS;GRB2;SOS1;PLCB2;EBAG9;HBEGF;HSPA1A
GO_Biological_Process_2023	Insulin secretion	19/86	3.375859e-03	1.315098e-02	0	0	2.209687e+00	1.257556e+01	RYR2;CAMK2D;PRKCB;PRKCA;ATP1A1;ATP1B1;ADCY6;CREB3;PLCB3;PLCB4;CREB3L1;GNAQ;GNAS;KCNMB4;PRKACB;PLCB2;CAMK2G;STX1A;TRPM4
GO_Biological_Process_2023	Natural killer cell mediated cytotoxicity	26/131	3.396611e-03	1.315098e-02	0	0	1.931275e+00	1.097925e+01	SHC1;ICAM2;PIK3CB;PPP3R1;RAC2;RAC3;PTK2B;FYN;MICA;MAPK3;VAV3;FCER1G;SYK;PRKCB;IFNGR1;PRKCA;VAV1;HLA-E;TYROBP;GRB2;LCP2;PTPN6;SOS1;HCST;LAT;CD244
GO_Biological_Process_2023	Toxoplasmosis	23/112	3.636768e-03	1.390258e-02	0	0	2.014725e+00	1.131602e+01	ITGB1;CD40;TGFB1;IFNGR1;LAMB2;HSPA6;MAPK14;PIK3CG;TNFRSF1A;GNAI2;NFKBIA;HLA-DMA;CD40LG;AKT3;PPIF;TAB2;ITGA6;IKBKG;JAK2;BCL2L1;JAK1;MAPK3;HSPA1A
GO_Biological_Process_2023	Sphingolipid signaling pathway	24/119	3.848397e-03	1.452770e-02	0	0	1.969744e+00	1.095197e+01	ASAH1;FCER1G;PRKCB;ROCK2;PRKCA;PIK3CB;MAPK14;TNFRSF1A;GNAI2;GNA13;PLCB3;PLCB4;GNAQ;SMPD1;AKT3;GNA12;RAC2;FCER1A;RAC3;FYN;PLCB2;MAP3K5;CERS2;MAPK3
GO_Biological_Process_2023	Wnt signaling pathway	31/166	3.927274e-03	1.464243e-02	0	0	1.791886e+00	9.926706e+00	CAMK2D;ROCK2;PRICKLE2;PRICKLE1;NLK;CCND3;FRAT1;PPP3R1;WNT11;RAC2;RAC3;TBL1X;PRKACB;CAMK2G;RNF43;TCF7L2;FBXW11;PRKCB;CTNNBIP1;AXIN1;PRKCA;DKK1;NFATC4;VANGL1;PLCB3;PLCB4;DAAM1;BAMBI;CTNNB1;PLCB2;PPARD
GO_Biological_Process_2023	Glucagon signaling pathway	22/107	4.322784e-03	1.572868e-02	0	0	2.017382e+00	1.098234e+01	PYGB;PRKAB2;CAMK2D;PRKAA1;ITPR1;PHKB;PYGL;GYS2;CREB3;PPP3R1;PLCB3;G6PC3;PKM;PLCB4;CREB3L1;GNAQ;AKT3;GNAS;PRKACB;PLCB2;CAMK2G;PFKM
GO_Biological_Process_2023	Th17 cell differentiation	22/107	4.322784e-03	1.572868e-02	0	0	2.017382e+00	1.098234e+01	TGFB1;IFNGR1;AHR;FOS;MAPK14;IL27RA;RUNX1;TGFBR2;NFKBIA;PPP3R1;HLA-DMA;CD4;IL1B;IL21R;PRKCQ;IKBKG;IL6ST;JAK2;JAK3;LAT;JAK1;MAPK3
GO_Biological_Process_2023	Amoebiasis	21/102	5.141237e-03	1.848397e-02	0	0	2.020343e+00	1.064814e+01	RAB5B;TGFB1;PRKCB;LAMB2;ACTN1;PRKCA;CXCL1;SERPINB9;PIK3CB;CXCL3;CXCL2;SERPINB6;PLCB3;PLCB4;GNAQ;IL1B;GNAS;COL4A5;PRKACB;PLCB2;VCL
GO_Biological_Process_2023	Leishmaniasis	17/77	5.424671e-03	1.911736e-02	0	0	2.206675e+00	1.151178e+01	ITGB1;TGFB1;IFNGR1;PRKCB;NCF4;FOS;MAPK14;NFKBIA;HLA-DMA;FCGR2A;CR1L;IL1B;PTPN6;TAB2;JAK2;JAK1;MAPK3
GO_Biological_Process_2023	HIF-1 signaling pathway	22/109	5.444018e-03	1.911736e-02	0	0	1.970782e+00	1.027415e+01	CDKN1A;CAMK2D;EGLN3;ANGPT1;PRKCB;IFNGR1;EGF;SERPINE1;PRKCA;PIK3CB;IGF1R;MKNK1;AKT3;TIMP1;LTBR;TEK;ALDOA;CAMK2G;EIF4E;PFKM;PDK1;MAPK3
GO_Biological_Process_2023	Autophagy	26/137	6.291479e-03	2.183939e-02	0	0	1.826259e+00	9.256504e+00	RAB1A;PRKAA1;IRS1;ITPR1;IRS2;PIK3CB;GABARAP;IGF1R;RRAS;AKT3;LAMP2;PRKACB;SNAP29;RAB8A;MAPK3;SH3GLB1;GABARAPL2;ATG9A;PRKCD;EIF2AK3;WIPI1;ERN1;VAMP8;PRKCQ;BCL2L1;ATG4D
GO_Biological_Process_2023	FoxO signaling pathway	25/131	6.774281e-03	2.302530e-02	0	0	1.838558e+00	9.182901e+00	CDKN1A;PRKAA1;IRS1;IRS2;PIK3CB;NLK;STK4;GABARAP;IGF1R;AKT3;MAPK3;CDKN2D;GABARAPL2;PRKAB2;TGFB1;GADD45A;HOMER2;EGF;MAPK14;SOD2;GADD45G;TGFBR2;G6PC3;GRB2;SOS1
GO_Biological_Process_2023	ErbB signaling pathway	18/85	6.785601e-03	2.302530e-02	0	0	2.092464e+00	1.044757e+01	CDKN1A;CAMK2D;PRKCB;SHC1;SRC;EGF;CBLB;PRKCA;PIK3CB;CRKL;EREG;AKT3;NCK2;GRB2;SOS1;CAMK2G;HBEGF;MAPK3
GO_Biological_Process_2023	Glycerolipid metabolism	14/61	7.779237e-03	2.605023e-02	0	0	2.318549e+00	1.125956e+01	DGKG;DGKE;DGKD;GK;CEL;AGPAT1;AGPAT2;AGPAT4;LIPC;GLA;DGKI;MGLL;DGKH;PNPLA2
GO_Biological_Process_2023	Regulation of lipolysis in adipocytes	13/55	7.849573e-03	2.605023e-02	0	0	2.408861e+00	1.167646e+01	IRS1;PTGER3;IRS2;PIK3CB;ADCY6;GNAI2;PTGS1;AKT3;GNAS;PRKACB;PRKG1;MGLL;PNPLA2
GO_Biological_Process_2023	Serotonergic synapse	22/113	8.409312e-03	2.760448e-02	0	0	1.883726e+00	9.001227e+00	APP;PRKCB;TRPC1;ITPR1;PLA2G4A;PRKCA;ALOX12;HTR2A;GNG11;SLC6A4;GNAI2;PTGS1;PLCB3;PLCB4;GNAQ;GNG7;GNAS;GNB4;GNB5;PRKACB;PLCB2;MAPK3
GO_Biological_Process_2023	AGE-RAGE signaling pathway in diabetic complications	20/100	8.642926e-03	2.806628e-02	0	0	1.947438e+00	9.252306e+00	TGFB1;PRKCB;SERPINE1;PRKCD;VEGFC;PRKCA;PIK3CB;MAPK14;TGFBR2;DIAPH1;THBD;PLCB3;PLCB4;IL1B;AKT3;AGTR1;COL4A5;JAK2;PLCB2;MAPK3
GO_Biological_Process_2023	Human immunodeficiency virus 1 infection	36/212	9.678560e-03	3.109222e-02	0	0	1.595964e+00	7.401830e+00	ITPR1;CXCR4;PIK3CB;CRKL;GNAI2;PPP3R1;GNG7;AKT3;AP1S2;RAC2;RAC3;PTK2B;IKBKG;MAPK3;PDIA3;APOBEC3F;APOBEC3G;PRKCB;APOBEC3H;FBXW11;LIMK2;LIMK1;PRKCA;FOS;MAPK14;GNG11;HLA-E;NFATC4;TNFRSF1A;NFKBIA;CD4;GNAQ;GNB4;TAB2;GNB5;BCL2L1
GO_Biological_Process_2023	Lysosome	24/128	9.780664e-03	3.109222e-02	0	0	1.798366e+00	8.321666e+00	CTSA;CD63;ASAH1;ATP6AP1;SORT1;M6PR;LAPTM5;CTNS;CTSW;CTSV;LIPA;PLA2G15;LAPTM4B;SMPD1;LAMP2;AP1S2;SLC17A5;AP4S1;TPP1;ARSG;CD68;GLA;ATP6V0A1;LGMN
GO_Biological_Process_2023	Adipocytokine signaling pathway	15/69	1.004272e-02	3.159272e-02	0	0	2.162235e+00	9.948243e+00	PRKAB2;PRKAA1;IRS1;ACSL1;IRS2;ADIPOR2;TNFRSF1A;NFKBIA;G6PC3;AKT3;ACSBG1;PRKCQ;CD36;IKBKG;JAK2
GO_Biological_Process_2023	Chagas disease	20/102	1.075030e-02	3.347000e-02	0	0	1.899724e+00	8.611111e+00	TGFB1;IFNGR1;SERPINE1;PIK3CB;FOS;MAPK14;TGFBR2;TNFRSF1A;GNAI2;NFKBIA;PLCB3;PLCB4;GNAQ;IL1B;CCL5;AKT3;GNAS;IKBKG;PLCB2;MAPK3
GO_Biological_Process_2023	PD-L1 expression and PD-1 checkpoint pathway in cancer	18/89	1.098930e-02	3.360866e-02	0	0	1.974131e+00	8.904975e+00	CD274;IFNGR1;EGF;PIK3CB;FOS;MAPK14;NFKBIA;PPP3R1;CD4;AKT3;CD28;PRKCQ;PTPN6;IKBKG;JAK2;LAT;JAK1;MAPK3
GO_Biological_Process_2023	Protein processing in endoplasmic reticulum	30/171	1.101741e-02	3.360866e-02	0	0	1.658989e+00	7.479186e+00	PPP1R15A;TRAM1;SEC23A;DERL2;HSP90B1;UBE2J1;HERPUD1;DNAJB2;ERLEC1;SSR1;MAN1A1;CAPN1;MAP3K5;PDIA3;BCAP31;XBP1;HSPA5;EDEM1;HSPA6;EIF2AK3;SYVN1;YOD1;PDIA6;ERN1;DNAJC3;DAD1;DNAJB11;HYOU1;SEC24D;HSPA1A
GO_Biological_Process_2023	Endometrial cancer	13/58	1.236206e-02	3.733341e-02	0	0	2.247889e+00	9.875253e+00	TCF7L2;CDKN1A;EGF;GADD45A;AXIN1;ILK;PIK3CB;GADD45G;AKT3;CTNNB1;GRB2;SOS1;MAPK3
GO_Biological_Process_2023	Prostate cancer	19/97	1.282996e-02	3.836284e-02	0	0	1.896881e+00	8.262762e+00	TCF7L2;CDKN1A;EGF;PDGFB;PDGFA;PIK3CB;IGF1R;HSP90B1;NFKBIA;CREB3;CREB3L1;AKT3;PDGFC;CTNNB1;GRB2;E2F3;IKBKG;SOS1;MAPK3
GO_Biological_Process_2023	Cortisol synthesis and secretion	14/65	1.368030e-02	4.032726e-02	0	0	2.136218e+00	9.168219e+00	ITPR1;ADCY6;PBX1;CREB3;PLCB3;PLCB4;CREB3L1;GNAQ;AGTR1;GNAS;ORAI1;PDE8B;PRKACB;PLCB2
GO_Biological_Process_2023	Morphine addiction	18/91	1.375400e-02	4.032726e-02	0	0	1.919827e+00	8.229197e+00	GABBR1;PRKCB;PDE4D;ARRB1;PRKCA;GNG11;ADCY6;GNAI2;GRK5;GRK4;GNG7;GNAS;GNB4;PDE3A;GNB5;PDE8B;GABRE;PRKACB
GO_Biological_Process_2023	Non-small cell lung cancer	15/72	1.478744e-02	4.294044e-02	0	0	2.048085e+00	8.630584e+00	CDKN1A;PRKCB;CDKN2A;EGF;GADD45A;PRKCA;PIK3CB;STK4;GADD45G;AKT3;E2F3;GRB2;SOS1;JAK3;MAPK3
GO_Biological_Process_2023	Small cell lung cancer	18/92	1.532707e-02	4.408357e-02	0	0	1.893776e+00	7.912453e+00	ITGB1;CDKN1A;APAF1;MAX;GADD45A;LAMB2;ITGA2;ITGA2B;PIK3CB;GADD45G;NFKBIA;AKT3;COL4A5;ITGAV;ITGA6;E2F3;IKBKG;BCL2L1
GO_Biological_Process_2023	Hepatitis B	28/162	1.654824e-02	4.707279e-02	0	0	1.628480e+00	6.679170e+00	CDKN1A;SRC;PIK3CB;CREB3L1;AKT3;PTK2B;E2F3;IKBKG;JAK2;JAK3;JAK1;MAPK3;TGFB1;APAF1;ATP6AP1;PRKCB;PRKCA;FOS;MAPK14;YWHAZ;NFATC4;TGFBR2;NFKBIA;CREB3;VDAC3;GRB2;TAB2;SOS1
GO_Biological_Process_2023	Cushing syndrome	27/155	1.667811e-02	4.707279e-02	0	0	1.643761e+00	6.728996e+00	CDKN1A;CAMK2D;ITPR1;AHR;ADCY6;GNAI2;RAP1B;WNT11;CREB3L1;E2F3;PDE8B;PRKACB;CAMK2G;MAPK3;TCF7L2;CDKN2A;AXIN1;PBX1;CREB3;PLCB3;PLCB4;GNAQ;AGTR1;GNAS;ORAI1;CTNNB1;PLCB2
GO_Biological_Process_2023	Long-term potentiation	14/67	1.769700e-02	4.948606e-02	0	0	2.055374e+00	8.292117e+00	CAMK2D;PRKCB;ITPR1;PRKCA;GRIN2D;RAP1B;PLCB3;PPP3R1;PLCB4;GNAQ;PRKACB;PLCB2;CAMK2G;MAPK3
GO_Biological_Process_2023	IL-17 signaling pathway	18/94	1.889138e-02	5.234125e-02	0	0	1.843731e+00	7.317860e+00	JUND;MMP1;CXCL1;FOS;CXCL3;MAPK14;CXCL2;IL17RC;CXCL5;IL17RA;HSP90B1;NFKBIA;IL1B;LCN2;FOSB;TAB2;IKBKG;MAPK3
GO_Biological_Process_2023	NOD-like receptor signaling pathway	30/181	2.317033e-02	6.361309e-02	0	0	1.548241e+00	5.828945e+00	RNASEL;NLRX1;ITPR1;CXCL1;CXCL3;CXCL2;GABARAP;PANX1;CCL5;CASP4;IKBKG;DNM1L;GBP4;JAK1;GBP3;MAPK3;GABARAPL2;PRKCD;NEK7;CARD6;MAPK14;NFKBIA;PLCB3;PLCB4;IL1B;VDAC3;TAB2;PLCB2;MCU;BCL2L1
GO_Biological_Process_2023	Vasopressin-regulated water reabsorption	10/44	2.414805e-02	6.554066e-02	0	0	2.286978e+00	8.515682e+00	CREB3;RAB5B;DCTN4;CREB3L1;ARHGDIB;GNAS;STX4;PRKACB;ADCY6;RAB11A
GO_Biological_Process_2023	Neutrophil extracellular trap formation	31/189	2.430647e-02	6.554066e-02	0	0	1.529039e+00	5.683456e+00	HDAC5;SRC;ITGB3;ITGA2B;NCF4;PIK3CB;CLCN3;HDAC9;ACTB;HDAC6;ACTG1;AKT3;CASP4;RAC2;MAPK3;SYK;VWF;PRKCB;PRKCA;GP1BA;MAPK14;SELP;PLCB3;PLCB4;CLCN4;FCGR2A;CR1L;PPIF;VDAC3;PADI4;PLCB2
GO_Biological_Process_2023	Legionellosis	12/57	2.545356e-02	6.735144e-02	0	0	2.074061e+00	7.613670e+00	NFKBIA;RAB1A;ARF1;APAF1;CR1L;IL1B;RAB1B;HSPA6;CXCL1;CXCL3;CXCL2;HSPA1A
GO_Biological_Process_2023	Dopaminergic synapse	23/132	2.555635e-02	6.735144e-02	0	0	1.643184e+00	6.025341e+00	CAMK2D;PRKCB;ITPR1;PRKCA;ARRB1;FOS;COMT;MAPK14;GNG11;GNAI2;CREB3;PLCB3;PLCB4;CREB3L1;GNAQ;GNG7;AKT3;GNAS;GNB4;GNB5;PRKACB;PLCB2;CAMK2G
GO_Biological_Process_2023	C-type lectin receptor signaling pathway	19/104	2.564707e-02	6.735144e-02	0	0	1.739977e+00	6.374101e+00	ARHGEF12;FCER1G;SYK;SRC;PRKCD;ITPR1;CBLB;PIK3CB;MAPK14;NFATC4;NFKBIA;CYLD;PPP3R1;RRAS;IL1B;AKT3;IKBKG;CLEC1B;MAPK3
GO_Biological_Process_2023	GnRH secretion	13/64	2.709008e-02	7.052763e-02	0	0	1.982758e+00	7.154955e+00	GABBR1;PRKCB;TRPC1;ITPR1;ARRB1;PRKCA;PIK3CB;PLCB3;PLCB4;GNAQ;AKT3;PLCB2;MAPK3
GO_Biological_Process_2023	Neurotrophin signaling pathway	21/119	2.805643e-02	7.241917e-02	0	0	1.668266e+00	5.961610e+00	CAMK2D;IRS1;SHC1;BDNF;SORT1;PRKCD;PSEN2;PIK3CB;MAPK14;CRKL;RAP1B;NFKBIA;IRAK2;AKT3;ARHGDIB;GRB2;SOS1;CAMK2G;SH2B3;MAP3K5;MAPK3
GO_Biological_Process_2023	Collecting duct acid secretion	7/27	2.846573e-02	7.285298e-02	0	0	2.720070e+00	9.680878e+00	ATP6V1A;ATP6V0E1;CA2;ATP6V1B2;ATP6V1E1;ATP6V1D;ATP6V0A1
