Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Small cell lung cancer	15/92	6.809538e-01	9.999963e-01	0	0	9.041412e-01	3.474260e-01	LAMB3;PIK3R3;TRAF2;PIK3R2;FHIT;RXRA;CDK6;CCND1;CCNE1;TRAF3;CASP3;MYC;CDK2;SKP2;TP53
KEGG_2021_Human	Glycerophospholipid metabolism	16/98	6.817723e-01	9.999963e-01	0	0	9.055915e-01	3.468955e-01	AGPAT5;ACHE;PCYT1B;LCAT;MBOAT2;PLD1;LCLAT1;AGPAT3;PISD;PTDSS2;PHOSPHO1;GPAM;LPCAT3;PEMT;CHPT1;LPIN3
KEGG_2021_Human	Phenylalanine, tyrosine and tryptophan biosynthesis	1/6	6.897609e-01	9.999963e-01	0	0	9.286480e-01	3.449095e-01	GOT2
KEGG_2021_Human	Renal cell carcinoma	11/69	6.986547e-01	9.999963e-01	0	0	8.802620e-01	3.156608e-01	EGLN1;FLCN;FH;PAK1;MAP2K2;TGFB3;SLC2A1;GAB1;PIK3R3;PIK3R2;PAK4
KEGG_2021_Human	Oocyte meiosis	21/129	7.012096e-01	9.999963e-01	0	0	9.022929e-01	3.202675e-01	ANAPC7;PLK1;PPP2R5D;CDC25C;PKMYT1;REC8;AURKA;CDC20;CCNB2;CCNB1;CPEB1;PPP2R1B;ESPL1;CCNE1;CDC16;CDK2;ANAPC5;BTRC;BUB1;ANAPC1;ANAPC2
KEGG_2021_Human	ABC transporters	7/45	7.075567e-01	9.999963e-01	0	0	8.550660e-01	2.957995e-01	ABCB10;ABCB6;ABCB7;ABCC5;ABCB8;ABCB9;ABCG2
KEGG_2021_Human	Chronic myeloid leukemia	12/76	7.157604e-01	9.999963e-01	0	0	8.701869e-01	2.909990e-01	STAT5A;MAP2K2;SMAD3;CDK6;CCND1;CTBP2;TGFB3;MYC;ABL1;PIK3R3;PIK3R2;TP53
KEGG_2021_Human	Central carbon metabolism in cancer	11/70	7.171699e-01	9.999963e-01	0	0	8.652895e-01	2.876590e-01	MAP2K2;PDHA1;SCO2;MYC;SLC2A1;PIK3R3;PIK3R2;TP53;FGFR3;MTOR;HK1
KEGG_2021_Human	Fructose and mannose metabolism	5/33	7.196310e-01	9.999963e-01	0	0	8.289267e-01	2.727307e-01	PFKFB4;PMM1;ENOSF1;SORD;HK1
KEGG_2021_Human	Insulin signaling pathway	22/137	7.285290e-01	9.999963e-01	0	0	8.875935e-01	2.811256e-01	SREBF1;MAP2K2;PKLR;INSR;RPS6;TSC2;PIK3R3;PIK3R2;SLC2A4;SORBS1;PHKA2;PRKAB1;ACACB;ACACA;MTOR;HK1;RPTOR;PRKAR1B;PRKAR2A;MKNK2;EIF4EBP1;PCK2
KEGG_2021_Human	Type II diabetes mellitus	7/46	7.297878e-01	9.999963e-01	0	0	8.330905e-01	2.624247e-01	PKLR;INSR;PIK3R3;PIK3R2;SLC2A4;MTOR;HK1
KEGG_2021_Human	Non-alcoholic fatty liver disease	25/155	7.298628e-01	9.999963e-01	0	0	8.921897e-01	2.809494e-01	NDUFB9;NDUFB6;NDUFA10;PIK3R3;PIK3R2;BCL2L11;RXRA;CASP3;LEPR;CYC1;NDUFV3;NDUFV1;MLXIP;NDUFA9;SREBF1;PKLR;INSR;TRAF2;SDHA;PRKAB1;EIF2S1;UQCRC1;NDUFS3;NDUFS1;PPARA
KEGG_2021_Human	Notch signaling pathway	9/59	7.409170e-01	9.999963e-01	0	0	8.353833e-01	2.505036e-01	KAT2A;NUMBL;TLE1;JAG1;SNW1;CTBP2;HEY2;DVL1;HES5
KEGG_2021_Human	Drug metabolism	17/108	7.424976e-01	9.999963e-01	0	0	8.667984e-01	2.580767e-01	GSTM3;GSTM2;DUT;RRM1;GSTO2;GSTP1;GMPS;MGST1;NME4;NME1;NME1-NME2;UCK2;ALDH3B1;IMPDH2;UMPS;ITPA;GSTM5
KEGG_2021_Human	Other types of O-glycan biosynthesis	7/47	7.508219e-01	9.999963e-01	0	0	8.122137e-01	2.327698e-01	B4GALT2;GALNT6;GALNT5;POFUT1;GALNT2;COLGALT1;GALNT10
KEGG_2021_Human	Non-small cell lung cancer	11/72	7.519600e-01	9.999963e-01	0	0	8.368173e-01	2.385533e-01	STAT5A;MAP2K2;RXRA;CDK6;CCND1;KIF5A;PIK3R3;PIK3R2;PLCG1;TP53;FHIT
KEGG_2021_Human	Thyroid hormone signaling pathway	19/121	7.546435e-01	9.999963e-01	0	0	8.642080e-01	2.432831e-01	MED1;MAP2K2;THRB;THRA;SLC2A1;TSC2;PIK3R3;PIK3R2;ATP1B2;MED16;MTOR;KAT2A;MED24;RXRA;CCND1;MYC;PLCE1;PLCG1;TP53
KEGG_2021_Human	Bladder cancer	6/41	7.581503e-01	9.999963e-01	0	0	7.956553e-01	2.202960e-01	MAP2K2;CCND1;CDH1;MYC;FGFR3;TP53
KEGG_2021_Human	Ferroptosis	6/41	7.581503e-01	9.999963e-01	0	0	7.956553e-01	2.202960e-01	STEAP3;GCLC;TFRC;LPCAT3;SLC39A8;TP53
KEGG_2021_Human	Inositol phosphate metabolism	11/73	7.682193e-01	9.999963e-01	0	0	8.232700e-01	2.170799e-01	INPP4A;ITPKC;MINPP1;MTMR1;ISYNA1;ALDH6A1;IMPA2;ITPK1;PLCE1;PIP5K1B;PLCG1
KEGG_2021_Human	Amino sugar and nucleotide sugar metabolism	7/48	7.706598e-01	9.999963e-01	0	0	7.923554e-01	2.064151e-01	NANP;GNPDA1;PMM1;GNPNAT1;UAP1;CYB5RL;HK1
KEGG_2021_Human	Acute myeloid leukemia	10/67	7.719826e-01	9.999963e-01	0	0	8.140966e-01	2.106828e-01	CCNA2;STAT5A;PER2;MAP2K2;CCND1;MYC;EIF4EBP1;PIK3R3;PIK3R2;MTOR
KEGG_2021_Human	Glycolysis / Gluconeogenesis	10/67	7.719826e-01	9.999963e-01	0	0	8.140966e-01	2.106828e-01	MINPP1;PDHA1;ALDH1B1;PKLR;ALDH3B1;GALM;DLAT;ACSS1;HK1;PCK2
KEGG_2021_Human	Glycerolipid metabolism	9/61	7.765859e-01	9.999963e-01	0	0	8.031553e-01	2.030762e-01	AGPAT5;DGAT2;DGAT1;ALDH1B1;GPAM;MBOAT2;LCLAT1;AGPAT3;LPIN3
KEGG_2021_Human	Viral carcinogenesis	32/203	7.938873e-01	9.999963e-01	0	0	8.677350e-01	2.002852e-01	HDAC4;GTF2H2C;HDAC11;PIK3R3;PIK3R2;UBE3A;HDAC7;CDC20;CCND2;SCIN;CCND1;CASP3;CHEK1;SKP2;STAT5A;RANBP1;USP7;MRPS18B;SCRIB;TRAF2;GTF2H3;DDB1;CCNA2;KAT2A;SNW1;CDK6;RBL1;CCNE1;TRAF3;DNAJA3;CDK2;TP53
KEGG_2021_Human	Fat digestion and absorption	6/43	7.982144e-01	9.999963e-01	0	0	7.525553e-01	1.696094e-01	SCARB1;DGAT2;DGAT1;GOT2;CD36;ACAT1
KEGG_2021_Human	TGF-beta signaling pathway	14/94	8.015303e-01	9.999963e-01	0	0	8.118414e-01	1.796057e-01	SMAD1;SMAD3;ZFYVE9;TGFB3;ACVR2A;RBL1;TFDP1;PPP2R1B;SP1;MYC;E2F4;E2F5;NBL1;FBN1
KEGG_2021_Human	Pentose phosphate pathway	4/30	8.040690e-01	9.999963e-01	0	0	7.140374e-01	1.557103e-01	PRPS2;PRPS1;TKT;RBKS
KEGG_2021_Human	African trypanosomiasis	5/37	8.096566e-01	9.999963e-01	0	0	7.251342e-01	1.531085e-01	HBB;HBA2;HBA1;APOL1;THOP1
KEGG_2021_Human	Aldosterone-regulated sodium reabsorption	5/37	8.096566e-01	9.999963e-01	0	0	7.251342e-01	1.531085e-01	INSR;NEDD4L;PIK3R3;PIK3R2;ATP1B2
KEGG_2021_Human	Pancreatic cancer	11/76	8.124590e-01	9.999963e-01	0	0	7.851292e-01	1.630633e-01	SMAD3;CDK6;RAD51;CCND1;TGFB3;PIK3R3;PIK3R2;BRCA2;PLD1;TP53;MTOR
KEGG_2021_Human	Insulin resistance	16/108	8.200318e-01	9.999963e-01	0	0	8.066647e-01	1.600520e-01	MLXIP;SREBF1;CPT1A;INSR;SLC2A1;PIK3R3;PIK3R2;SLC2A4;PRKAB1;ACACB;MTOR;CD36;PPARA;SLC27A5;PPARGC1B;PCK2
KEGG_2021_Human	Endometrial cancer	8/58	8.301173e-01	9.999963e-01	0	0	7.423529e-01	1.382174e-01	MAP2K2;CCND1;CDH1;MYC;PIK3R3;PIK3R2;MLH1;TP53
KEGG_2021_Human	Wnt signaling pathway	25/166	8.423302e-01	9.999963e-01	0	0	8.220320e-01	1.410468e-01	CTBP2;CBY1;PRICKLE4;CCND2;FRAT2;ZNRF3;CCND1;MYC;RUVBL1;DVL1;BTRC;WNT3;RNF43;TLE1;SMAD3;CSNK2A1;WNT5B;FZD5;RYK;NFATC2;FOSL1;TBL1XR1;ROR2;TP53;LGR4
KEGG_2021_Human	Various types of N-glycan biosynthesis	5/39	8.451512e-01	9.999963e-01	0	0	6.823962e-01	1.148061e-01	B4GALT2;ALG9;MAN2A2;ALG14;ALG3
KEGG_2021_Human	Autophagy	20/137	8.593062e-01	9.999963e-01	0	0	7.925628e-01	1.201763e-01	ATG3;MAP2K2;BNIP3;PIK3R4;TSC2;PIK3R3;PIK3R2;HMGB1;WIPI2;AMBRA1;EIF2S1;MTOR;CAMKK2;RPTOR;ATG16L1;CTSL;ATG2A;MLST8;ATG2B;CTSB
KEGG_2021_Human	Sphingolipid signaling pathway	17/119	8.668860e-01	9.999963e-01	0	0	7.728003e-01	1.103928e-01	MAP2K2;SGMS1;SPHK2;SPHK1;PIK3R3;PIK3R2;PPP2R5D;TRAF2;PPP2R3A;PLD1;SGPP2;SMPD2;SPTLC1;PPP2R1B;DEGS2;TP53;S1PR4
KEGG_2021_Human	Mitophagy	9/68	8.732735e-01	9.999963e-01	0	0	7.075636e-01	9.587949e-02	USP15;RHOT2;CSNK2A1;SP1;BNIP3;TOMM7;PGAM5;AMBRA1;TP53
KEGG_2021_Human	ECM-receptor interaction	12/88	8.764634e-01	9.999963e-01	0	0	7.322525e-01	9.655507e-02	TNXB;ITGA4;SDC4;LAMB3;ITGB4;DAG1;ITGA8;ITGB7;CD36;HMMR;AGRN;THBS3
KEGG_2021_Human	Biosynthesis of unsaturated fatty acids	3/27	8.809161e-01	9.999963e-01	0	0	5.800621e-01	7.354779e-02	SCD;ELOVL6;ACOX3
KEGG_2021_Human	Collecting duct acid secretion	3/27	8.809161e-01	9.999963e-01	0	0	5.800621e-01	7.354779e-02	CA2;SLC4A1;ATP6V1E2
KEGG_2021_Human	Ubiquinone and other terpenoid-quinone biosynthesis	1/11	8.830543e-01	9.999963e-01	0	0	4.641829e-01	5.772976e-02	VKORC1L1
KEGG_2021_Human	Longevity regulating pathway	14/102	8.856329e-01	9.999963e-01	0	0	7.376771e-01	8.959293e-02	CLPB;INSR;TSC2;PIK3R3;PIK3R2;PRKAB1;SIRT1;MTOR;CAMKK2;RPTOR;CAT;EIF4EBP1;TP53;CRYAB
KEGG_2021_Human	HIF-1 signaling pathway	15/109	8.900051e-01	9.999963e-01	0	0	7.398576e-01	8.621420e-02	EGLN1;MAP2K2;PDHA1;ANGPT2;TFRC;INSR;RPS6;SLC2A1;PIK3R3;PIK3R2;MTOR;HK1;MKNK2;EIF4EBP1;PLCG1
KEGG_2021_Human	Cytosolic DNA-sensing pathway	8/63	8.911199e-01	9.999963e-01	0	0	6.746606e-01	7.777236e-02	MAVS;POLR3A;POLR1C;POLR3E;POLR3G;POLR3H;POLR2H;NFKBIB
KEGG_2021_Human	Apoptosis	20/142	8.969897e-01	9.999963e-01	0	0	7.598482e-01	8.260381e-02	DFFA;ENDOG;MAP2K2;PARP2;PIK3R3;PIK3R2;TRAF2;PTPN13;EIF2S1;LMNB2;LMNB1;SPTA1;BCL2L11;CTSL;CASP3;CTSH;BIRC5;ATM;TP53;CTSB
KEGG_2021_Human	Fc gamma R-mediated phagocytosis	13/97	8.978871e-01	9.999963e-01	0	0	7.175763e-01	7.729082e-02	MARCKSL1;SPHK2;SPHK1;PIK3R3;PIK3R2;ASAP1;PLD1;ACTR3B;DNM2;PAK1;SCIN;PIP5K1B;PLCG1
KEGG_2021_Human	N-Glycan biosynthesis	6/50	8.989864e-01	9.999963e-01	0	0	6.325608e-01	6.735975e-02	B4GALT2;ALG9;MAN2A2;ALG14;MGAT3;ALG3
KEGG_2021_Human	Legionellosis	7/57	8.994858e-01	9.999963e-01	0	0	6.493752e-01	6.878962e-02	EEF1G;HBS1L;CASP3;BNIP3;HSF1;CLK4;HSPD1
KEGG_2021_Human	Gastric cancer	21/149	9.011131e-01	9.999963e-01	0	0	7.603782e-01	7.917403e-02	MAP2K2;SMAD3;WNT5B;FZD5;TGFB3;GAB1;PIK3R3;PIK3R2;MLH1;MTOR;FRAT2;RXRA;CCND1;TERT;CDH1;CCNE1;MYC;DVL1;CDK2;TP53;WNT3
KEGG_2021_Human	Choline metabolism in cancer	13/98	9.055162e-01	9.999963e-01	0	0	7.090909e-01	7.037736e-02	PCYT1B;MAP2K2;SLC44A4;TSC2;PIK3R3;PIK3R2;PLD1;MTOR;SP1;EIF4EBP1;PIP5K1B;CHPT1;PLCG1
KEGG_2021_Human	Hepatitis C	22/157	9.108754e-01	9.999963e-01	0	0	7.551728e-01	7.049471e-02	SCARB1;MAP2K2;EIF2AK1;PIK3R3;PIK3R2;TRAF2;EIF2S1;CLDN11;MAVS;CDK6;RXRA;CCND1;PPP2R1B;CLDN15;TRAF3;MYC;PSME3;CASP3;CLDN7;CDK2;PPARA;TP53
KEGG_2021_Human	VEGF signaling pathway	7/59	9.177431e-01	9.999963e-01	0	0	6.243231e-01	5.359050e-02	MAP2K2;SPHK2;SPHK1;PIK3R3;NFATC2;PIK3R2;PLCG1
KEGG_2021_Human	Histidine metabolism	2/22	9.215453e-01	9.999963e-01	0	0	4.640316e-01	3.791292e-02	ALDH1B1;ALDH3B1
KEGG_2021_Human	Mineral absorption	7/60	9.257433e-01	9.999963e-01	0	0	6.125061e-01	4.725994e-02	ATP7B;SLC31A1;ATP2B4;CYBRD1;TRPM7;ATP1B2;ATP2B1
KEGG_2021_Human	Endocrine and other factor-regulated calcium reabsorption	6/53	9.267145e-01	9.999963e-01	0	0	5.920763e-01	4.506276e-02	CLTC;ATP2B4;AP2A1;ATP1B2;ATP2B1;DNM2
KEGG_2021_Human	Proteasome	5/46	9.289467e-01	9.999963e-01	0	0	5.656483e-01	4.169051e-02	PSMD9;PSMC3;PSME3;PSMF1;PSMA8
KEGG_2021_Human	Galactose metabolism	3/31	9.309401e-01	9.999963e-01	0	0	4.970751e-01	3.557084e-02	B4GALT2;GALM;HK1
KEGG_2021_Human	Renin-angiotensin system	2/23	9.330363e-01	9.999963e-01	0	0	4.419080e-01	3.062917e-02	NLN;THOP1
KEGG_2021_Human	Steroid hormone biosynthesis	7/61	9.330556e-01	9.999963e-01	0	0	6.011267e-01	4.165237e-02	DHRS11;LRTOMT;AKR1C1;AKR1C3;AKR1C2;HSD17B6;HSD17B8
KEGG_2021_Human	Cushing syndrome	21/155	9.334301e-01	9.999963e-01	0	0	7.260645e-01	5.001801e-02	SCARB1;FH;MAP2K2;WNT5B;FZD5;ASH2L;POMC;CDK6;NCEH1;RASD1;CCND1;STAR;CCNE1;SP1;RBBP5;GNA11;DVL1;CDK2;WDR5;WNT3;MEN1
KEGG_2021_Human	Carbohydrate digestion and absorption	5/47	9.368331e-01	9.999963e-01	0	0	5.521468e-01	3.602766e-02	PIK3R3;PIK3R2;ATP1B2;SLC37A4;HK1
KEGG_2021_Human	Signaling pathways regulating pluripotency of stem cells	19/143	9.380133e-01	9.999963e-01	0	0	7.099245e-01	4.542885e-02	SMAD1;PCGF6;MAP2K2;SMAD3;RIF1;WNT5B;FZD5;SETDB1;PIK3R3;PIK3R2;ACVR2A;MYC;DVL1;SMARCAD1;PCGF1;TCF3;JARID2;FGFR3;WNT3
KEGG_2021_Human	Spinocerebellar ataxia	19/143	9.380133e-01	9.999963e-01	0	0	7.099245e-01	4.542885e-02	NOP56;PIK3R4;PIK3R3;PIK3R2;TRAF2;OMA1;WIPI2;AMBRA1;MTOR;PSMA8;PSMD9;AFG3L2;ATXN3;OPA1;PSMC3;SP1;ATG2A;SPTBN2;ATG2B
KEGG_2021_Human	Metabolism of xenobiotics by cytochrome P450	9/76	9.389360e-01	9.999963e-01	0	0	6.227744e-01	3.923975e-02	GSTM3;AKR7A2;GSTM2;GSTO2;GSTP1;ALDH3B1;AKR1C1;MGST1;GSTM5
KEGG_2021_Human	Hippo signaling pathway	22/163	9.399726e-01	9.999963e-01	0	0	7.227720e-01	4.474287e-02	CRB2;SMAD1;CRB1;SMAD3;WNT5B;FZD5;TGFB3;SCRIB;AREG;PAK1;PARD6B;CCND2;CCND1;PPP2R1B;CDH1;MYC;DVL1;BIRC5;NF2;BTRC;TEAD1;WNT3
KEGG_2021_Human	Prostate cancer	12/97	9.408774e-01	9.999963e-01	0	0	6.543601e-01	3.987828e-02	HSP90AA1;MAP2K2;HSP90AB1;ZEB1;CCND1;CCNE1;GSTP1;CDK2;PIK3R3;PIK3R2;TP53;MTOR
KEGG_2021_Human	Bacterial invasion of epithelial cells	9/77	9.445676e-01	9.999963e-01	0	0	6.135785e-01	3.499119e-02	CTTN;CDH1;CLTC;GAB1;PIK3R3;ELMO3;PIK3R2;ACTR3B;DNM2
KEGG_2021_Human	Adherens junction	8/71	9.502496e-01	9.999963e-01	0	0	5.887021e-01	3.004185e-02	FARP2;SMAD3;CSNK2A1;CDH1;INSR;SORBS1;BAIAP2;SSX2IP
KEGG_2021_Human	Ether lipid metabolism	5/49	9.502878e-01	9.999963e-01	0	0	5.269850e-01	2.687115e-02	TMEM86B;GDPD1;CHPT1;PLD1;PAFAH1B3
KEGG_2021_Human	Breast cancer	19/147	9.537848e-01	9.999963e-01	0	0	6.875709e-01	3.253397e-02	MAP2K2;JAG1;WNT5B;FZD5;PIK3R3;PIK3R2;BRCA1;BRCA2;MTOR;FRAT2;CDK6;CCND1;SP1;MYC;DVL1;HEY2;TP53;WNT3;HES5
KEGG_2021_Human	Hepatitis B	21/162	9.594432e-01	9.999963e-01	0	0	6.897229e-01	2.855601e-02	MAP2K3;STAT5A;MAP2K2;SMAD3;PCNA;TGFB3;PIK3R3;NFATC2;PIK3R2;CCNA2;DDB1;MAVS;CCNE1;TRAF3;MYC;CASP3;CDK2;BIRC5;TAB1;MAP2K7;TP53
KEGG_2021_Human	Tight junction	22/169	9.605980e-01	9.999963e-01	0	0	6.930161e-01	2.785872e-02	PCNA;NEDD4L;SCRIB;CD1D;PRKAB1;ACTR3B;YBX3;CLDN11;PARD6B;CCND1;PPP2R1B;CLDN15;CTTN;MARVELD2;CLDN7;MICALL2;SYMPK;AMOTL1;NF2;EZR;MAP2K7;MYH10
KEGG_2021_Human	Ovarian steroidogenesis	5/51	9.610847e-01	9.999963e-01	0	0	5.040112e-01	2.000560e-02	SCARB1;STAR;ALOX5;INSR;AKR1C3
KEGG_2021_Human	Primary bile acid biosynthesis	1/17	9.637435e-01	9.999963e-01	0	0	2.900085e-01	1.071005e-02	SLC27A5
KEGG_2021_Human	Apelin signaling pathway	17/137	9.644865e-01	9.999963e-01	0	0	6.561573e-01	2.372626e-02	HDAC4;MAP2K2;JAG1;SMAD3;SPHK2;SPHK1;RPS6;PIK3R4;NRF1;PRKAB1;RYR3;MTOR;MYL4;CCND1;CDH1;APLNR;TFAM
KEGG_2021_Human	Huntington disease	43/306	9.645948e-01	9.999963e-01	0	0	7.562196e-01	2.725956e-02	NDUFB9;NDUFB6;CLTC;NDUFA10;PIK3R4;AP2A1;NRF1;AMBRA1;DNALI1;PSMA8;PSMD9;TUBB6;CASP3;KIF5A;POLR2D;CYC1;NDUFV3;POLR2H;MAP2K7;POLR2I;NDUFV1;TGM2;NDUFA9;POLR2J3;TUBB;DNAH14;TRAF2;WIPI2;SDHA;MTOR;TUBB2B;TUBB2A;PSMC3;SP1;UQCRC1;ATG2A;NDUFS3;TFAM;TAF4B;NDUFS1;TAF4;TP53;ATG2B
KEGG_2021_Human	Viral myocarditis	6/60	9.669552e-01	9.999963e-01	0	0	5.151058e-01	1.730915e-02	CXADR;CCND1;CASP3;DAG1;ABL1;EIF4G1
KEGG_2021_Human	Glioma	8/75	9.673276e-01	9.999963e-01	0	0	5.534207e-01	1.838354e-02	MAP2K2;CDK6;CCND1;PIK3R3;PIK3R2;PLCG1;TP53;MTOR
KEGG_2021_Human	Fc epsilon RI signaling pathway	7/68	9.687106e-01	9.999963e-01	0	0	5.319179e-01	1.690934e-02	MAP2K3;MAP2K2;ALOX5;PIK3R3;PIK3R2;PLCG1;MAP2K7
KEGG_2021_Human	Retinol metabolism	7/68	9.687106e-01	9.999963e-01	0	0	5.319179e-01	1.690934e-02	DGAT1;RDH5;PNPLA4;HSD17B6;RDH13;DHRS3;DHRS4
KEGG_2021_Human	Glycosaminoglycan biosynthesis	5/53	9.696881e-01	9.999963e-01	0	0	4.829519e-01	1.486565e-02	B4GALT2;CSGALNACT1;B3GNT7;GLCE;ST3GAL2
KEGG_2021_Human	Fluid shear stress and atherosclerosis	17/139	9.698368e-01	9.999963e-01	0	0	6.453216e-01	1.976456e-02	GSTM3;GSTM2;HSP90AA1;HSP90AB1;SDC4;GSTO2;GSTP1;MGST1;KEAP1;PIK3R3;PIK3R2;ACVR2A;TXN2;CTSL;MAP2K7;TP53;GSTM5
KEGG_2021_Human	Other glycan degradation	1/18	9.701732e-01	9.999963e-01	0	0	2.729325e-01	8.264570e-03	NEU3
KEGG_2021_Human	Thermogenesis	31/232	9.702895e-01	9.999963e-01	0	0	7.136322e-01	2.152374e-02	NDUFB9;KDM1A;NDUFB6;COX15;COX18;NDUFA10;RPTOR;MLST8;DPF3;CYC1;NDUFV3;NDUFV1;COA7;COX10;COA6;MAP2K3;NDUFA9;CPT1A;SMARCC1;COA1;RPS6;TSC2;SDHA;PRKAB1;MTOR;SMARCA4;NDUFAF7;UQCRC1;NDUFAF2;NDUFS3;NDUFS1
KEGG_2021_Human	Primary immunodeficiency	3/38	9.748463e-01	9.999963e-01	0	0	3.974906e-01	1.012624e-02	IGLL1;RFXAP;UNG
KEGG_2021_Human	Glucagon signaling pathway	12/107	9.763033e-01	9.999963e-01	0	0	5.851225e-01	1.403238e-02	CPT1A;PDHA1;PRMT1;SLC2A1;SIK2;PPARA;PHKA2;PRKAB1;ACACB;SIRT1;ACACA;PCK2
KEGG_2021_Human	Basal cell carcinoma	6/63	9.769315e-01	9.999963e-01	0	0	4.879057e-01	1.138713e-02	WNT5B;FZD5;DVL1;KIF7;TP53;WNT3
KEGG_2021_Human	Hedgehog signaling pathway	5/56	9.793421e-01	9.999963e-01	0	0	4.544598e-01	9.486519e-03	CCND2;CCND1;IQCE;BTRC;KIF7
KEGG_2021_Human	Steroid biosynthesis	1/20	9.798146e-01	9.999963e-01	0	0	2.441731e-01	4.979144e-03	LBR
KEGG_2021_Human	Proteoglycans in cancer	26/205	9.802348e-01	9.999963e-01	0	0	6.720458e-01	1.341615e-02	SDC4;PIK3R3;PIK3R2;PAK1;CCND1;CTSL;MYC;CASP3;PLCE1;FLNB;PLCG1;WNT3;EIF4B;MAP2K2;FZD5;WNT5B;RPS6;GAB1;ANK1;MTOR;TFAP4;CTTN;PDCD4;EZR;PPP1R12B;TP53
KEGG_2021_Human	Melanoma	7/72	9.802363e-01	9.999963e-01	0	0	4.990627e-01	9.962096e-03	MAP2K2;CDK6;CCND1;CDH1;PIK3R3;PIK3R2;TP53
KEGG_2021_Human	Cortisol synthesis and secretion	6/65	9.819435e-01	9.999963e-01	0	0	4.713091e-01	8.587972e-03	POMC;SCARB1;NCEH1;STAR;SP1;GNA11
KEGG_2021_Human	Measles	16/139	9.833279e-01	9.999963e-01	0	0	6.022160e-01	1.012487e-02	STAT5A;CSNK2A1;EIF2AK1;PIK3R3;PIK3R2;EIF2S1;MAVS;CCND2;CDK6;CCND1;CCNE1;TRAF3;CASP3;CDK2;TP53;NFKBIB
KEGG_2021_Human	PD-L1 expression and PD-1 checkpoint pathway in cancer	9/89	9.840161e-01	9.999963e-01	0	0	5.211598e-01	8.397435e-03	MAP2K3;MAP2K2;CSNK2A1;PIK3R3;NFATC2;PIK3R2;PLCG1;MTOR;NFKBIB
KEGG_2021_Human	Oxidative phosphorylation	15/133	9.848204e-01	9.999963e-01	0	0	5.885136e-01	9.001913e-03	NDUFA9;NDUFB9;NDUFB6;COX15;NDUFA10;SDHA;PPA1;UQCRC1;NDUFS3;NDUFS1;CYC1;NDUFV3;ATP6V1E2;NDUFV1;COX10
KEGG_2021_Human	Phosphatidylinositol signaling system	10/97	9.849530e-01	9.999963e-01	0	0	5.323979e-01	8.071868e-03	INPP4A;MTMR1;ITPKC;IMPA2;ITPK1;PLCE1;PIK3R3;PIK3R2;PIP5K1B;PLCG1
KEGG_2021_Human	Axon guidance	22/182	9.854200e-01	9.999963e-01	0	0	6.362010e-01	9.344067e-03	EPHB6;SEMA6B;ROBO2;WNT5B;RYK;SEMA4B;SEMA4C;PIK3R3;NFATC2;PIK3R2;NTN1;EFNA3;PAK1;PARD6B;ABL1;PLXNA2;PLXNA1;PLXNC1;PLCG1;LRIG2;EPHB4;PAK4
KEGG_2021_Human	Bile secretion	9/90	9.856795e-01	9.999963e-01	0	0	5.146943e-01	7.423940e-03	SCARB1;RXRA;NCEH1;CA2;SLC2A1;ATP1B2;SLC27A5;AQP1;ABCG2
KEGG_2021_Human	Human papillomavirus infection	44/331	9.882858e-01	9.999963e-01	0	0	7.082489e-01	8.345554e-03	TNXB;ITGB4;PIK3R3;PIK3R2;UBE3A;THBS3;PARD6B;CCND2;PPP2R1B;TERT;CCND1;CASP3;HEY2;DVL1;EIF4EBP1;ITGB7;ATP6V1E2;HES2;WNT3;HES5;HES6;JAG1;MAP2K2;FZD5;WNT5B;ITGA4;LAMB3;TSC2;SCRIB;PPP2R5D;TUBG2;PPP2R3A;TUBG1;MTOR;CCNA2;CDK6;RBL1;CCNE1;TRAF3;CDK2;ITGA8;ATM;TP53;ATR
KEGG_2021_Human	Human immunodeficiency virus 1 infection	26/212	9.883335e-01	9.999963e-01	0	0	6.464756e-01	7.586440e-03	PIK3R3;PIK3R2;CCNB2;PAK1;CCNB1;CASP3;GNA11;CHEK1;PLCG1;BTRC;MAP2K7;PAK4;APOBEC3C;MAP2K3;MAP2K2;NFATC2;TRAF2;CDC25C;TNFRSF1B;MTOR;DDB1;CUL4A;WEE1;ATM;TAB1;ATR
KEGG_2021_Human	Chemical carcinogenesis	30/239	9.884182e-01	9.999963e-01	0	0	6.636611e-01	7.731216e-03	HSP90AB1;GSTP1;MGST1;PIK3R3;PIK3R2;RXRA;CCND1;MYC;EIF4EBP1;KPNA4;KPNA3;SULT1A3;PAQR8;STAT5A;GSTM3;GSTM2;HSP90AA1;JAG1;MAP2K2;GSTO2;PTGES3;AKR1C2;CDC6;CDC25A;MTOR;KLF5;BIRC5;PPARA;KPNB1;GSTM5
KEGG_2021_Human	Pentose and glucuronate interconversions	2/34	9.890734e-01	9.999963e-01	0	0	2.898080e-01	3.184055e-03	SORD;XYLB
KEGG_2021_Human	Arachidonic acid metabolism	5/61	9.893220e-01	9.999963e-01	0	0	4.137569e-01	4.441846e-03	ALOX5;PTGES3;AKR1C3;LTA4H;PTGES
KEGG_2021_Human	Prolactin signaling pathway	6/70	9.903792e-01	9.999963e-01	0	0	4.343556e-01	4.199069e-03	STAT5A;CCND2;MAP2K2;CCND1;PIK3R3;PIK3R2
