Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Zymogen Inhibition (GO:0097341)	2/5	1.094983e-01	4.316824e-01	0	0	4.976856e+00	1.100804e+01	XIAP;CST7
GO_Biological_Process_2023	Cellular Response To Cadmium Ion (GO:0071276)	5/22	1.096241e-01	4.316824e-01	0	0	2.196718e+00	4.856281e+00	JUN;NCF1;MT1F;MT1X;FOS
GO_Biological_Process_2023	Dendritic Cell Differentiation (GO:0097028)	5/22	1.096241e-01	4.316824e-01	0	0	2.196718e+00	4.856281e+00	CAMK4;CCR7;CLU;BATF;TGFBR2
GO_Biological_Process_2023	Hexose Transmembrane Transport (GO:0008645)	5/22	1.096241e-01	4.316824e-01	0	0	2.196718e+00	4.856281e+00	SLC45A3;SLC2A11;SLC2A10;SLC2A3;SLC2A6
GO_Biological_Process_2023	Membrane Protein Ectodomain Proteolysis (GO:0006509)	5/22	1.096241e-01	4.316824e-01	0	0	2.196718e+00	4.856281e+00	BACE2;NCSTN;ERAP1;SPPL2A;PSEN2
GO_Biological_Process_2023	Negative Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001240)	5/22	1.096241e-01	4.316824e-01	0	0	2.196718e+00	4.856281e+00	MAPK7;IFI6;BCL2;HSPA1A;MCL1
GO_Biological_Process_2023	Negative Regulation Of Signal Transduction In Absence Of Ligand (GO:1901099)	5/22	1.096241e-01	4.316824e-01	0	0	2.196718e+00	4.856281e+00	MAPK7;IFI6;BCL2;HSPA1A;MCL1
GO_Biological_Process_2023	Oligosaccharide Biosynthetic Process (GO:0009312)	5/22	1.096241e-01	4.316824e-01	0	0	2.196718e+00	4.856281e+00	B3GALT2;B3GALT4;ST3GAL4;ST3GAL6;ST3GAL3
GO_Biological_Process_2023	Platelet Dense Granule Organization (GO:0060155)	5/22	1.096241e-01	4.316824e-01	0	0	2.196718e+00	4.856281e+00	DTNBP1;AP1S2;AP1S1;AP1S3;AP3S1
GO_Biological_Process_2023	Positive Regulation Of Cilium Assembly (GO:0045724)	5/22	1.096241e-01	4.316824e-01	0	0	2.196718e+00	4.856281e+00	CCDC88A;CROCC;KCTD17;MARK4;BBS4
GO_Biological_Process_2023	Positive Regulation Of Protein Autophosphorylation (GO:0031954)	5/22	1.096241e-01	4.316824e-01	0	0	2.196718e+00	4.856281e+00	RAP2C;RASSF2;GPNMB;PDGFA;CALM1
GO_Biological_Process_2023	Positive Regulation Of Viral Life Cycle (GO:1903902)	5/22	1.096241e-01	4.316824e-01	0	0	2.196718e+00	4.856281e+00	CD4;LGALS1;SMPD1;TRIM38;HLA-DRB1
GO_Biological_Process_2023	Regulation Of Regulatory T Cell Differentiation (GO:0045589)	5/22	1.096241e-01	4.316824e-01	0	0	2.196718e+00	4.856281e+00	CR1;DUSP10;SOCS1;BCL6;IRF1
GO_Biological_Process_2023	Regulation Of Anatomical Structure Morphogenesis (GO:0022603)	20/127	1.105967e-01	4.335186e-01	0	0	1.397802e+00	3.077772e+00	SP100;SPARC;SEMA4D;STAT2;KRT1;TNFAIP3;NOL3;ETS1;PIK3CG;LFNG;BCL6;GPNMB;CHN1;KIF13B;HMOX1;TNIK;PDLIM5;FERMT2;BCL9L;HTATIP2
GO_Biological_Process_2023	Activin Receptor Signaling Pathway (GO:0032924)	4/16	1.112979e-01	4.335186e-01	0	0	2.489266e+00	5.465293e+00	INHBA;ACVR1B;GDF6;TGFBR1
GO_Biological_Process_2023	Autonomic Nervous System Development (GO:0048483)	4/16	1.112979e-01	4.335186e-01	0	0	2.489266e+00	5.465293e+00	NTRK1;EDNRB;SOX4;PHACTR4
GO_Biological_Process_2023	Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:0097192)	4/16	1.112979e-01	4.335186e-01	0	0	2.489266e+00	5.465293e+00	MOAP1;BCL2;ITGAV;MCL1
GO_Biological_Process_2023	Late Endosome To Lysosome Transport (GO:1902774)	4/16	1.112979e-01	4.335186e-01	0	0	2.489266e+00	5.465293e+00	VPS4B;CHMP1B;C9ORF72;CHMP5
GO_Biological_Process_2023	Nuclear Migration (GO:0007097)	4/16	1.112979e-01	4.335186e-01	0	0	2.489266e+00	5.465293e+00	SLC9A3R1;HOOK3;SYNE3;SYNE2
GO_Biological_Process_2023	Pharyngeal System Development (GO:0060037)	4/16	1.112979e-01	4.335186e-01	0	0	2.489266e+00	5.465293e+00	BMPR2;HES1;TGFBR1;BMPR1A
GO_Biological_Process_2023	Positive Regulation Of Homotypic Cell-Cell Adhesion (GO:0034112)	4/16	1.112979e-01	4.335186e-01	0	0	2.489266e+00	5.465293e+00	PLAUR;EMILIN2;CTSG;JAK1
GO_Biological_Process_2023	Protein Alpha-1,2-Demannosylation (GO:0036508)	4/16	1.112979e-01	4.335186e-01	0	0	2.489266e+00	5.465293e+00	MAN1A2;EDEM1;EDEM2;MAN1C1
GO_Biological_Process_2023	Regulation Of Golgi Organization (GO:1903358)	4/16	1.112979e-01	4.335186e-01	0	0	2.489266e+00	5.465293e+00	MAP2K1;MYO5A;PDE4DIP;CAMSAP2
GO_Biological_Process_2023	Regulation Of Plasminogen Activation (GO:0010755)	4/16	1.112979e-01	4.335186e-01	0	0	2.489266e+00	5.465293e+00	PLGRKT;PLAU;PLAUR;PLAT
GO_Biological_Process_2023	Regulation Of Protein Kinase A Signaling (GO:0010738)	4/16	1.112979e-01	4.335186e-01	0	0	2.489266e+00	5.465293e+00	AKAP12;MC1R;ADRB2;AKAP5
GO_Biological_Process_2023	Dendrite Morphogenesis (GO:0048813)	7/35	1.118908e-01	4.346488e-01	0	0	1.867628e+00	4.090539e+00	DOCK10;FARP1;DLG4;PTEN;LRP4;PHACTR1;NOL3
GO_Biological_Process_2023	Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:0072332)	7/35	1.118908e-01	4.346488e-01	0	0	1.867628e+00	4.090539e+00	PYCARD;DDX5;DYRK2;IFI16;BCL3;DDIT4;PMAIP1
GO_Biological_Process_2023	Platelet Aggregation (GO:0070527)	7/35	1.118908e-01	4.346488e-01	0	0	1.867628e+00	4.090539e+00	PDGFRA;STXBP3;STXBP1;CLIC1;MYL12A;PIK3CG;ACTG1
GO_Biological_Process_2023	Ceramide Biosynthetic Process (GO:0046513)	8/42	1.159721e-01	4.493299e-01	0	0	1.757915e+00	3.787261e+00	CERS4;ASAH1;SMPD1;ST8SIA4;B3GALT4;ST3GAL5;ST8SIA6;DEGS1
GO_Biological_Process_2023	Organic Hydroxy Compound Biosynthetic Process (GO:1901617)	8/42	1.159721e-01	4.493299e-01	0	0	1.757915e+00	3.787261e+00	HSD3B7;OSBPL7;OSBPL6;SCP2;OSBPL3;PRKAG2;MSMO1;SLC27A2
GO_Biological_Process_2023	Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281)	14/84	1.159830e-01	4.493299e-01	0	0	1.494979e+00	3.220650e+00	DAPK1;HGF;IFI6;XIAP;PYCARD;RPS6KA3;ARL6IP5;CASP1;TNFSF10;NLRP3;PMAIP1;CARD16;CTSD;CD44
GO_Biological_Process_2023	Positive Regulation Of Cell Growth (GO:0030307)	17/106	1.178823e-01	4.558678e-01	0	0	1.428067e+00	3.053307e+00	ITSN2;YAP1;MACF1;SEMA7A;SEMA4D;SMURF1;LIMK1;TWF2;L1CAM;TGFBR1;CXCL16;RPS6KA3;SDCBP;SFRP2;BCL2;RICTOR;TRIM32
GO_Biological_Process_2023	Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045)	17/106	1.178823e-01	4.558678e-01	0	0	1.428067e+00	3.053307e+00	ACVR1;KMT2E;CDKN1A;CDKN1B;ANXA1;SMARCD3;PRMT2;DCUN1D3;FHL1;PTEN;UBE2E2;INHBA;PKD2;GPNMB;ID2;CCL2;PTPN6
GO_Biological_Process_2023	Positive Regulation Of Nervous System Development (GO:0051962)	9/49	1.181688e-01	4.565659e-01	0	0	1.681146e+00	3.590326e+00	RGS14;CLSTN3;SERPINF1;DLG5;CLSTN1;IL1RAP;TRIM32;FAIM;LRRC4B
GO_Biological_Process_2023	Negative Regulation Of Epithelial Cell Proliferation (GO:0050680)	12/70	1.184821e-01	4.569570e-01	0	0	1.546270e+00	3.298184e+00	CDKN1C;SPARC;DUSP10;SFRP2;STAT1;ALOX5;TINF2;CASK;AQP11;MCC;B2M;RUNX3
GO_Biological_Process_2023	Positive Regulation Of Protein Polymerization (GO:0032273)	12/70	1.184821e-01	4.569570e-01	0	0	1.546270e+00	3.298184e+00	PYCARD;VASP;CLIP1;FER;PINK1;PRKCE;CDC42EP3;CCR7;EVL;NCKAP1L;NCK1;ARF6
GO_Biological_Process_2023	JNK Cascade (GO:0007254)	6/29	1.197756e-01	4.611199e-01	0	0	1.948556e+00	4.135101e+00	PTGER4;MAP4K1;SH2D3C;TRIB1;MAP4K3;MAP3K12
GO_Biological_Process_2023	Positive Regulation Of Calcium Ion Transport (GO:0051928)	6/29	1.197756e-01	4.611199e-01	0	0	1.948556e+00	4.135101e+00	LGALS3;P2RX4;STIM2;CCL4;CCL3;CCL2
GO_Biological_Process_2023	Ubiquitin-Dependent Protein Catabolic Process (GO:0006511)	51/367	1.238098e-01	4.762255e-01	0	0	1.208524e+00	2.524618e+00	RNF11;RNF19B;UBE2D1;TNFAIP3;ARRB2;HERPUD1;TNFSF13B;HERC4;HERC3;CHMP1B;TRIM3;ARRDC1;VPS37A;TRPC4AP;RNF125;IFI27;KCTD10;DDIT3;KCTD13;PELI1;SPOPL;KCTD17;SQSTM1;VPS28;BIRC2;CHMP5;VPS4B;RHOBTB3;RNF7;CBL;ZNRF1;SH3BGRL;ZNRF2;RNF213;OS9;RNF215;ZSWIM8;NDFIP2;UBE2H;CRBN;SMURF2;SMURF1;FBXL17;NTAN1;KLHL20;RNF146;UBE2W;SPSB1;PINK1;RNF149;TRIM32
GO_Biological_Process_2023	Protein-Containing Complex Assembly (GO:0065003)	46/328	1.241361e-01	4.766900e-01	0	0	1.221223e+00	2.547931e+00	YAP1;WIPF1;STXBP1;WAS;CD3G;CAPG;IL1RAP;ADRB2;LAMC1;CD3E;NOL3;PIK3C2A;CLU;SLC9A3R1;TESPA1;TSPAN4;CASP1;CAPN3;LPXN;NCKAP1L;HES1;STXBP6;GBP1;WASF3;NCK1;GSDMD;HGSNAT;TRAPPC1;PDE4DIP;CYBA;DNAJB14;MITF;TRAF1;HIGD2A;TAPBP;VAMP8;P2RX7;TIAM1;NPC1;DLG4;IL2RB;SPAG1;CD247;FERMT2;VAMP2;HSPA1A
GO_Biological_Process_2023	Protein Homooligomerization (GO:0051260)	20/129	1.241518e-01	4.766900e-01	0	0	1.371998e+00	2.862331e+00	GSDMD;GBP5;AQP10;ATL1;ZBTB1;AQP2;PKD2;NOL3;CLU;CRYZ;PYCARD;EHD4;ALS2;NINJ1;ALOX5AP;NLRP3;AQP11;NLRP1;TP53BP1;B2M
GO_Biological_Process_2023	Negative Regulation Of Gene Expression (GO:0010629)	47/336	1.249861e-01	4.794658e-01	0	0	1.217582e+00	2.532027e+00	PTGER4;YAP1;BTG2;SPI1;SLC24A3;PTPN22;GATA2;CD3E;NTS;HIF1A;PPP2CB;ZFP36;RPS6KA5;GPNMB;TRIM3;TCEAL1;NPTN;CCL3;ZNF503;HAVCR2;SRGN;NDFIP2;BTN2A2;DAPK1;TIPARP;SLC2A10;SETDB2;STAT3;EIF2AK3;PARP9;PARP15;FOXP1;PARP10;ERN1;TWSG1;PINK1;SFRP2;MYCN;PRKAR1A;SYT11;ID2;REL;MYADM;TMBIM6;FCGR2B;HSPA1A;BMPR1A
GO_Biological_Process_2023	Positive Regulation Of Interferon-Beta Production (GO:0032728)	7/36	1.255127e-01	4.803053e-01	0	0	1.803125e+00	3.742112e+00	OAS1;OAS2;IRF1;FLOT1;IRF7;ISG15;IRF5
GO_Biological_Process_2023	Substrate Adhesion-Dependent Cell Spreading (GO:0034446)	7/36	1.255127e-01	4.803053e-01	0	0	1.803125e+00	3.742112e+00	FER;ITGA4;PARVG;LPXN;ITGAV;LAMC1;FERMT2
GO_Biological_Process_2023	Positive Regulation Of Autophagy (GO:0010508)	17/107	1.255394e-01	4.803053e-01	0	0	1.412119e+00	2.930339e+00	SH3GLB1;PLK3;PLEKHF1;DAPK1;PIK3C2A;C9ORF72;FOXO1;TMEM59;PINK1;SESN3;TP53INP1;PIM2;TRIM38;SQSTM1;TRIM32;TRIM22;OPTN
GO_Biological_Process_2023	Cellular Response To Nutrient Levels (GO:0031669)	13/78	1.264785e-01	4.808383e-01	0	0	1.494768e+00	3.090707e+00	BMPR2;RALB;PRKAG2;FOXO1;MAP1LC3B;RRAGA;MAP1LC3A;RRAGD;UTS2;RICTOR;LCP1;CD68;PPARD
GO_Biological_Process_2023	Proteolysis Involved In Protein Catabolic Process (GO:0051603)	13/78	1.264785e-01	4.808383e-01	0	0	1.494768e+00	3.090707e+00	VPS4B;FBXL17;TNFAIP3;ISG15;FBXO44;CTSS;UBE2W;CAPN2;PMAIP1;CTSF;SOCS6;CTSC;ADAMTS7
GO_Biological_Process_2023	Cell-Cell Signaling By Wnt (GO:0198738)	5/23	1.271569e-01	4.808383e-01	0	0	2.074561e+00	4.278437e+00	PORCN;FZD2;PLCG2;PKD2;FERMT2
GO_Biological_Process_2023	Cytosolic Pattern Recognition Receptor Signaling Pathway (GO:0002753)	5/23	1.271569e-01	4.808383e-01	0	0	2.074561e+00	4.278437e+00	CYLD;DHX58;IRF7;TNFAIP3;MAP2K6
GO_Biological_Process_2023	Entrainment Of Circadian Clock By Photoperiod (GO:0043153)	5/23	1.271569e-01	4.808383e-01	0	0	2.074561e+00	4.278437e+00	ID2;BHLHE40;FBXL17;PDE6B;SIK1
GO_Biological_Process_2023	Negative Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042059)	5/23	1.271569e-01	4.808383e-01	0	0	2.074561e+00	4.278437e+00	ZFYVE28;DUSP3;MVP;SOCS6;SOCS5
GO_Biological_Process_2023	Positive Regulation Of Oxidoreductase Activity (GO:0051353)	5/23	1.271569e-01	4.808383e-01	0	0	2.074561e+00	4.278437e+00	POR;PPM1M;FDX1;PPM1H;ABL2
GO_Biological_Process_2023	Protein Localization To Cell Junction (GO:1902414)	5/23	1.271569e-01	4.808383e-01	0	0	2.074561e+00	4.278437e+00	DLG4;KIF3A;HEG1;FERMT2;JAK1
GO_Biological_Process_2023	Regulation Of Cell Junction Assembly (GO:1901888)	5/23	1.271569e-01	4.808383e-01	0	0	2.074561e+00	4.278437e+00	PRKCH;FLOT1;RAPGEF1;RAPGEF2;PDLIM5
GO_Biological_Process_2023	Zinc Ion Transport (GO:0006829)	5/23	1.271569e-01	4.808383e-01	0	0	2.074561e+00	4.278437e+00	SLC30A2;SLC39A9;SLC39A11;SLC39A6;SLC39A13
GO_Biological_Process_2023	Membrane Organization (GO:0061024)	25/167	1.273940e-01	4.808383e-01	0	0	1.316772e+00	2.713170e+00	GLTP;RTP4;VPS4B;PIK3C2A;DPP4;SLC9A3R1;CHMP1B;PIP5K1C;SH3GLB1;CHRNB1;CR1;ANXA2;EXOC6B;VPS37A;SYNJ2;CCDC88A;REEP5;NPC1;LPCAT2;MYADM;AAK1;ESYT1;VPS28;VAMP2;CHMP5
GO_Biological_Process_2023	Positive Regulation Of Cell-Matrix Adhesion (GO:0001954)	8/43	1.285532e-01	4.808383e-01	0	0	1.707592e+00	3.502974e+00	CSF1;JUP;PLEKHA2;CCR7;CD3E;UTRN;FERMT2;SKAP1
GO_Biological_Process_2023	Positive Regulation Of Stress Fiber Assembly (GO:0051496)	8/43	1.285532e-01	4.808383e-01	0	0	1.707592e+00	3.502974e+00	CCDC88A;GPR65;LIMK1;TESK1;EVL;RHOC;TGFBR1;FERMT2
GO_Biological_Process_2023	Positive Regulation Of Cysteine-Type Endopeptidase Activity (GO:2001056)	11/64	1.293279e-01	4.808383e-01	0	0	1.550915e+00	3.172247e+00	CYFIP2;PYCARD;IFI16;DAPK1;ARL6IP5;CASP1;TNFSF10;NLRP3;PMAIP1;CTSD;TBC1D10A
GO_Biological_Process_2023	Negative Regulation Of Signal Transduction (GO:0009968)	38/267	1.295784e-01	4.808383e-01	0	0	1.241831e+00	2.537643e+00	RGS14;TNFAIP3;FAIM2;GATA2;HERC4;SLC9A3R1;RGS2;HHEX;SOCS1;HEY1;SMPD1;LEPROTL1;PIP4K2C;DRD2;SLAMF1;SOCS5;NCK1;PHACTR4;BEND6;ACVR1;ARRDC1;PRKCB;SLC2A10;GDF15;PRKCD;SULF2;SIGIRR;NR4A2;SFRP2;PTPRC;BCL2;SPRY2;TMBIM6;CARD16;TRIB1;VGLL4;GRINA;LTF
GO_Biological_Process_2023	Negative Regulation Of Cell Projection Organization (GO:0031345)	9/50	1.298551e-01	4.808383e-01	0	0	1.640050e+00	3.347893e+00	PRNP;GFI1;PTEN;RAPGEF2;PTPN9;SPRY2;DENND5A;RTN4RL2;ITM2C
GO_Biological_Process_2023	Positive Regulation Of Cell Death (GO:0010942)	9/50	1.298551e-01	4.808383e-01	0	0	1.640050e+00	3.347893e+00	NTRK1;PRNP;SLC6A6;ITGAM;TYROBP;ITGB2;MARK4;CLU;HTATIP2
GO_Biological_Process_2023	RNA Splicing, Via Endonucleolytic Cleavage And Ligation (GO:0000394)	3/11	1.320122e-01	4.808383e-01	0	0	2.799873e+00	5.669354e+00	ERN1;TRPT1;TSEN54
GO_Biological_Process_2023	Biogenic Amine Biosynthetic Process (GO:0042401)	3/11	1.320122e-01	4.808383e-01	0	0	2.799873e+00	5.669354e+00	SMOX;HDC;SAT1
GO_Biological_Process_2023	Cellular Response To UV-B (GO:0071493)	3/11	1.320122e-01	4.808383e-01	0	0	2.799873e+00	5.669354e+00	MAPK11;NLRP1;CRIP1
GO_Biological_Process_2023	Cellular Response To Fluid Shear Stress (GO:0071498)	3/11	1.320122e-01	4.808383e-01	0	0	2.799873e+00	5.669354e+00	MAPK7;PKD2;KLF2
GO_Biological_Process_2023	Central Nervous System Myelination (GO:0022010)	3/11	1.320122e-01	4.808383e-01	0	0	2.799873e+00	5.669354e+00	PTEN;CLU;B4GALT5
GO_Biological_Process_2023	Cytidine To Uridine Editing (GO:0016554)	3/11	1.320122e-01	4.808383e-01	0	0	2.799873e+00	5.669354e+00	APOBEC3F;APOBEC3G;APOBEC3H
GO_Biological_Process_2023	Epithelial Cell-Cell Adhesion (GO:0090136)	3/11	1.320122e-01	4.808383e-01	0	0	2.799873e+00	5.669354e+00	JUP;KIT;SERPINB8
GO_Biological_Process_2023	Lipoprotein Transport (GO:0042953)	3/11	1.320122e-01	4.808383e-01	0	0	2.799873e+00	5.669354e+00	VMP1;PRKCB;UNC119
GO_Biological_Process_2023	Negative Regulation Of Bone Remodeling (GO:0046851)	3/11	1.320122e-01	4.808383e-01	0	0	2.799873e+00	5.669354e+00	P2RX7;TNFAIP3;GPR137B
GO_Biological_Process_2023	Negative Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070885)	3/11	1.320122e-01	4.808383e-01	0	0	2.799873e+00	5.669354e+00	PRNP;DYRK2;HOMER3
GO_Biological_Process_2023	Negative Regulation Of Calcineurin-Mediated Signaling (GO:0106057)	3/11	1.320122e-01	4.808383e-01	0	0	2.799873e+00	5.669354e+00	PRNP;DYRK2;HOMER3
GO_Biological_Process_2023	Negative Regulation Of Cyclase Activity (GO:0031280)	3/11	1.320122e-01	4.808383e-01	0	0	2.799873e+00	5.669354e+00	EDNRB;AKAP5;GNAI2
GO_Biological_Process_2023	Negative Regulation Of Leukocyte Apoptotic Process (GO:2000107)	3/11	1.320122e-01	4.808383e-01	0	0	2.799873e+00	5.669354e+00	IRF7;HCLS1;CCR7
GO_Biological_Process_2023	Negative Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903427)	3/11	1.320122e-01	4.808383e-01	0	0	2.799873e+00	5.669354e+00	MPV17L;ABCD1;SLC18A2
GO_Biological_Process_2023	Nucleoside Phosphate Catabolic Process (GO:1901292)	3/11	1.320122e-01	4.808383e-01	0	0	2.799873e+00	5.669354e+00	ENTPD3;ENPP3;SMPDL3A
GO_Biological_Process_2023	Nucleotide-Binding Oligomerization Domain Containing Signaling Pathway (GO:0070423)	3/11	1.320122e-01	4.808383e-01	0	0	2.799873e+00	5.669354e+00	LACC1;TNFAIP3;MAP2K6
GO_Biological_Process_2023	Phasic Smooth Muscle Contraction (GO:0014821)	3/11	1.320122e-01	4.808383e-01	0	0	2.799873e+00	5.669354e+00	EDNRB;PTGER3;DRD2
GO_Biological_Process_2023	Podocyte Differentiation (GO:0072112)	3/11	1.320122e-01	4.808383e-01	0	0	2.799873e+00	5.669354e+00	MYO1E;WT1;IQGAP1
GO_Biological_Process_2023	Positive Regulation Of Protein Exit From Endoplasmic Reticulum (GO:0070863)	3/11	1.320122e-01	4.808383e-01	0	0	2.799873e+00	5.669354e+00	CD81;EDEM1;EDEM2
GO_Biological_Process_2023	Positive Regulation Of Protein Polyubiquitination (GO:1902916)	3/11	1.320122e-01	4.808383e-01	0	0	2.799873e+00	5.669354e+00	XIAP;PTPN22;GABARAP
GO_Biological_Process_2023	Regulation Of T Cell Apoptotic Process (GO:0070232)	3/11	1.320122e-01	4.808383e-01	0	0	2.799873e+00	5.669354e+00	LGALS3;RIPK3;JAK3
GO_Biological_Process_2023	Regulation Of Adipose Tissue Development (GO:1904177)	3/11	1.320122e-01	4.808383e-01	0	0	2.799873e+00	5.669354e+00	NCOA1;SPI1;LCP1
GO_Biological_Process_2023	Regulation Of Epithelial Cell Apoptotic Process (GO:1904035)	3/11	1.320122e-01	4.808383e-01	0	0	2.799873e+00	5.669354e+00	YAP1;ZFP36;ZFP36L1
GO_Biological_Process_2023	Regulation Of Homotypic Cell-Cell Adhesion (GO:0034110)	3/11	1.320122e-01	4.808383e-01	0	0	2.799873e+00	5.669354e+00	PLAUR;PRKCA;JAK1
GO_Biological_Process_2023	Regulation Of Mesenchymal Cell Proliferation (GO:0010464)	3/11	1.320122e-01	4.808383e-01	0	0	2.799873e+00	5.669354e+00	STAT1;PDGFA;TGFBR2
GO_Biological_Process_2023	Regulation Of Phospholipase C Activity (GO:1900274)	3/11	1.320122e-01	4.808383e-01	0	0	2.799873e+00	5.669354e+00	PDGFRA;KIT;ABL2
GO_Biological_Process_2023	tRNA Splicing, Via Endonucleolytic Cleavage And Ligation (GO:0006388)	3/11	1.320122e-01	4.808383e-01	0	0	2.799873e+00	5.669354e+00	TSEN34;TRPT1;TSEN54
GO_Biological_Process_2023	DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Cell Cycle Arrest (GO:0006977)	4/17	1.325989e-01	4.808383e-01	0	0	2.297653e+00	4.642240e+00	PLK3;CDKN1A;CDKN1B;CRADD
GO_Biological_Process_2023	NAD Biosynthetic Process (GO:0009435)	4/17	1.325989e-01	4.808383e-01	0	0	2.297653e+00	4.642240e+00	PARP10;QPRT;NAMPT;PARP9
GO_Biological_Process_2023	Rac Protein Signal Transduction (GO:0016601)	4/17	1.325989e-01	4.808383e-01	0	0	2.297653e+00	4.642240e+00	TIAM1;RHOG;ELMO1;BRK1
GO_Biological_Process_2023	Carbohydrate Derivative Catabolic Process (GO:1901136)	4/17	1.325989e-01	4.808383e-01	0	0	2.297653e+00	4.642240e+00	MANBA;FUCA1;FBXO6;FBXO44
GO_Biological_Process_2023	Cellular Response To Unfolded Protein (GO:0034620)	4/17	1.325989e-01	4.808383e-01	0	0	2.297653e+00	4.642240e+00	ERN1;TMBIM6;OPTN;HSPA1A
GO_Biological_Process_2023	Growth Hormone Receptor Signaling Pathway (GO:0060396)	4/17	1.325989e-01	4.808383e-01	0	0	2.297653e+00	4.642240e+00	SOCS2;STAT3;STAT6;JAK3
GO_Biological_Process_2023	Negative Regulation Of Rho Protein Signal Transduction (GO:0035024)	4/17	1.325989e-01	4.808383e-01	0	0	2.297653e+00	4.642240e+00	KCTD10;HEG1;KCTD13;DYNLL1
GO_Biological_Process_2023	Negative Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902176)	4/17	1.325989e-01	4.808383e-01	0	0	2.297653e+00	4.642240e+00	PINK1;MAPK7;NOL3;HIF1A
GO_Biological_Process_2023	Peptidyl-Threonine Dephosphorylation (GO:0035970)	4/17	1.325989e-01	4.808383e-01	0	0	2.297653e+00	4.642240e+00	PPP2CB;DUSP10;PPM1N;DUSP18
GO_Biological_Process_2023	Positive Regulation Of SMAD Protein Signal Transduction (GO:0060391)	4/17	1.325989e-01	4.808383e-01	0	0	2.297653e+00	4.642240e+00	BMPR2;RBPMS;TGFBR1;BMPR1A
GO_Biological_Process_2023	Positive Regulation Of Glial Cell Differentiation (GO:0045687)	4/17	1.325989e-01	4.808383e-01	0	0	2.297653e+00	4.642240e+00	EGR2;ID2;CXCR4;HES1
GO_Biological_Process_2023	Positive Regulation Of Leukocyte Adhesion To Vascular Endothelial Cell (GO:1904996)	4/17	1.325989e-01	4.808383e-01	0	0	2.297653e+00	4.642240e+00	NFAT5;ITGB2;ST3GAL4;ETS1
GO_Biological_Process_2023	Positive Regulation Of Lymphocyte Chemotaxis (GO:0140131)	4/17	1.325989e-01	4.808383e-01	0	0	2.297653e+00	4.642240e+00	CCL4;STK39;CCL3;NEDD9
GO_Biological_Process_2023	Postsynaptic Membrane Organization (GO:0001941)	4/17	1.325989e-01	4.808383e-01	0	0	2.297653e+00	4.642240e+00	CHRNB1;DLG4;LRRC4;LRP4
GO_Biological_Process_2023	Regulation Of Brown Fat Cell Differentiation (GO:0090335)	4/17	1.325989e-01	4.808383e-01	0	0	2.297653e+00	4.642240e+00	SOX13;PIM1;METRNL;PTGS2
GO_Biological_Process_2023	Regulation Of Vacuole Organization (GO:0044088)	4/17	1.325989e-01	4.808383e-01	0	0	2.297653e+00	4.642240e+00	SCARB2;C9ORF72;RAB5A;MTM1
GO_Biological_Process_2023	Retrograde Protein Transport, ER To Cytosol (GO:0030970)	4/17	1.325989e-01	4.808383e-01	0	0	2.297653e+00	4.642240e+00	ERLEC1;OS9;SEL1L;HERPUD1
GO_Biological_Process_2023	Toll-Like Receptor 4 Signaling Pathway (GO:0034142)	4/17	1.325989e-01	4.808383e-01	0	0	2.297653e+00	4.642240e+00	OAS1;PRKCE;LY96;MYD88
GO_Biological_Process_2023	Lipid Transport (GO:0006869)	17/108	1.334806e-01	4.836287e-01	0	0	1.396522e+00	2.812315e+00	GLTP;ABCA2;OSBPL8;SLC27A1;LYPLA1;ATP8B1;ABCA3;ARID4A;PCTP;SCP2;GM2A;PITPNM1;NPC2;SLCO2B1;ESYT1;SLC27A3;PPARD
GO_Biological_Process_2023	Regulation Of Cellular Component Organization (GO:0051128)	23/153	1.346010e-01	4.872264e-01	0	0	1.323031e+00	2.653260e+00	ARHGEF11;RAB5B;RAB4B;SEMA4D;CTTNBP2;SLC2A10;JADE2;ARFGAP3;CAMSAP2;SOCS2;ING4;PINK1;ZFYVE16;OPHN1;PACSIN2;RAPGEF1;ABL2;PACSIN3;RAPGEF2;SGK3;MARK4;SGK1;BCAR1
GO_Biological_Process_2023	Positive Regulation Of Epithelial Cell Proliferation (GO:0050679)	19/123	1.346998e-01	4.872264e-01	0	0	1.365868e+00	2.738166e+00	PPP1R16B;YAP1;ECM1;GRN;EGR3;BMPR2;ZNF580;STXBP4;TNFSF12;C5AR1;VEGFB;PIK3CD;EMC10;PRKCA;LAMC1;HIF1A;TGFBR1;NR4A1;NR4A3
