Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Lipid and atherosclerosis	44/215	1.832875e-04	1.185519e-03	0	0	1.937034e+00	1.666712e+01	NCF1;NCF4;LY96;PIK3CD;CXCL2;ICAM1;IKBKB;PYCARD;CASP7;PPP3CC;TNFSF10;CASP1;CCL3;NLRP3;CCL2;CD14;IKBKE;CAMK2G;MAP2K6;JUN;STAT3;EIF2AK3;MIB2;TNFRSF10B;PRKCA;CYBA;FOS;HSPA2;IRAK4;POU2F2;VAV1;MAPK12;ERN1;NFKBIA;MAPK11;PIK3CA;DDIT3;BCL2;IRF7;ARHGEF1;CALM1;PLCB2;MYD88;HSPA1A
KEGG_2021_Human	Acute myeloid leukemia	19/67	1.953800e-04	1.237407e-03	0	0	2.968834e+00	2.535552e+01	MAP2K1;ITGAM;SPI1;JUP;STAT3;PIK3CD;DUSP6;IKBKB;CCNA1;PIK3CA;KIT;PIM1;RARA;GRB2;PIM2;CD14;FCGR1A;SOS2;PPARD
KEGG_2021_Human	Rap1 signaling pathway	43/210	2.129009e-04	1.320855e-03	0	0	1.937960e+00	1.638484e+01	RALA;ITGAM;RALB;CSF1;RGS14;ITGB2;LPAR2;PDGFA;PIK3CD;SIPA1L2;ITGAL;ADCY7;EFNA4;GNAI1;GNAI2;ACTG1;RASSF5;RAC2;DRD2;MAP2K6;VASP;PDGFRA;MAP2K1;PRKCB;HGF;VEGFB;PRKCA;VAV1;MAPK12;TIAM1;MAPK11;LPAR5;PIK3CA;KIT;RAPGEF1;RAPGEF2;EVL;LCP2;CALM1;PLCB2;SKAP1;LAT;BCAR1
KEGG_2021_Human	Regulation of actin cytoskeleton	44/218	2.529790e-04	1.519590e-03	0	0	1.903310e+00	1.576360e+01	CYFIP2;ITGAM;ARPC1B;ITGB2;LPAR2;PDGFA;CXCR4;BRK1;PIK3CD;IQGAP1;IQGAP2;ITGAL;MYL12A;MYL12B;ACTG1;FGD3;TMSB4X;RAC2;ITGAX;NCKAP1L;ITGAV;PIP4K2C;PIP5K1C;ACTR3;PDGFRA;MAP2K1;ITGA4;LIMK1;ARPC5;SSH3;VAV1;SSH1;TIAM1;LPAR5;ARPC2;PIK3CA;ARPC3;SPATA13;ARHGEF1;ITGA5;SOS2;BCAR1;ARHGEF6;ITGA9
KEGG_2021_Human	Tuberculosis	38/180	2.549312e-04	1.519590e-03	0	0	2.012680e+00	1.665395e+01	RAB5B;CEBPB;ITGAM;TRADD;ITGB2;LSP1;CORO1A;CTSS;EEA1;PPP3CC;ATP6V0A2;ITGAX;CD14;FCGR1A;CTSD;CAMK2G;HLA-DPA1;JAK1;PLK3;HLA-DRB5;CR1;FCER1G;ATP6AP1;IFNGR1;IL10RB;STAT1;IFNGR2;IRAK4;MAPK12;MAPK11;BCL2;ATP6V0D1;CALM1;FCGR2B;ATP6V0D2;RAB5A;HLA-DRB1;MYD88
KEGG_2021_Human	Fluid shear stress and atherosclerosis	31/139	3.360646e-04	1.964686e-03	0	0	2.156530e+00	1.724838e+01	BMPR2;NCF1;PDGFA;PIK3CD;PLAT;GSTT1;ACTG1;ICAM1;IKBKB;MAPK7;SUMO2;RAC2;HMOX1;CCL2;ITGAV;MAP2K6;ACVR1;NQO1;JUN;DUSP1;CYBA;FOS;KLF2;MAPK12;MAPK11;PIK3CA;GSTA4;BCL2;CALM1;SQSTM1;BMPR1A
KEGG_2021_Human	Rheumatoid arthritis	23/93	4.081176e-04	2.305365e-03	0	0	2.465479e+00	1.924049e+01	ATP6V1G1;HLA-DRB5;JUN;ATP6V0E1;CSF1;ATP6AP1;CD80;ITGB2;FOS;ITGAL;CXCL2;ICAM1;TNFSF13B;ATP6V0A2;CCL3;CCL2;LTB;ATP6V0D1;ATP6V0D2;ATP6V1D;HLA-DRB1;HLA-DPA1;ATP6V1F
KEGG_2021_Human	Necroptosis	34/159	4.095056e-04	2.305365e-03	0	0	2.044203e+00	1.594592e+01	TRADD;VPS4B;TNFAIP3;XIAP;PYCARD;CHMP1B;SMPD1;CAPN2;TNFSF10;CASP1;NLRP3;STAT6;JAK3;CAMK2G;JAK1;IFNAR2;RIPK3;IFNGR1;STAT1;IFNGR2;STAT2;PLA2G4C;STAT3;TNFRSF10B;CFLAR;CYLD;TRAF5;BCL2;SQSTM1;BIRC2;IRF9;FTL;BIRC3;CHMP5
KEGG_2021_Human	Neurotrophin signaling pathway	27/119	5.939018e-04	3.282657e-03	0	0	2.203159e+00	1.636682e+01	SHC4;PSEN2;PIK3CD;IKBKB;RPS6KA3;RPS6KA5;MAPK7;RPS6KA2;ARHGDIB;PLCG2;CAMK2G;NTRK1;MAP2K1;JUN;MAP3K1;PRKCD;IRAK4;MAPK12;NFKBIA;MAPK11;PIK3CA;CAMK4;BCL2;RAPGEF1;GRB2;CALM1;SOS2
KEGG_2021_Human	Human papillomavirus infection	59/331	8.105552e-04	4.400157e-03	0	0	1.634037e+00	1.163074e+01	CDKN1A;CDKN1B;MAML2;MAML1;TRADD;PTEN;PIK3CD;LAMC1;OASL;IKBKB;LFNG;HEY1;CREB3L2;ITGAV;IKBKE;JAK1;IFNAR2;ATP6V1G1;MAP2K1;ATP6V0E1;ATP6AP1;ITGA4;HLA-B;HLA-C;HLA-A;HLA-F;HLA-E;CCNA1;PKM;PIK3CA;IRF1;ITGA5;ATP6V0D1;ATP6V0D2;SOS2;IRF9;LLGL2;ITGA9;PTGER4;LAMA3;PTGS2;FOXO1;PPP2CB;SLC9A3R1;ATP6V0A2;SPP1;HES1;ATP6V1D;ATP6V1F;HES4;FZD2;STAT1;STAT2;MX2;MX1;ISG15;COL9A1;GRB2;COL9A2
KEGG_2021_Human	Inflammatory mediator regulation of TRP channels	23/98	8.963717e-04	4.742208e-03	0	0	2.300458e+00	1.614267e+01	PTGER4;NTRK1;PRKCH;PRKCB;PRKCE;PTGER2;PRKCD;PLA2G4C;TRPV2;ITPR2;PIK3CD;PRKCA;IL1RAP;ADCY7;MAPK12;MAPK11;ASIC4;PIK3CA;PLCG2;CALM1;PLCB2;CAMK2G;MAP2K6
KEGG_2021_Human	Toll-like receptor signaling pathway	24/104	9.047635e-04	4.742208e-03	0	0	2.250769e+00	1.577302e+01	IFNAR2;MAP2K1;JUN;STAT1;CD80;LY96;PIK3CD;FOS;IRAK4;MAPK12;NFKBIA;IKBKB;MAPK11;PIK3CA;CCL4;IRF7;CCL3;SPP1;MAP3K8;IRF5;CD14;IKBKE;MYD88;MAP2K6
KEGG_2021_Human	B cell receptor signaling pathway	20/81	9.671830e-04	4.983452e-03	0	0	2.458317e+00	1.706348e+01	IFITM1;MAP2K1;JUN;CD81;PRKCB;PIK3CD;FOS;VAV1;IKBKB;CD79B;NFKBIA;PPP3CC;PIK3CA;RAC2;BTK;PLCG2;GRB2;PTPN6;FCGR2B;SOS2
KEGG_2021_Human	Prolactin signaling pathway	18/70	1.028612e-03	5.211632e-03	0	0	2.594531e+00	1.784919e+01	SHC4;MAP2K1;STAT1;STAT3;PIK3CD;FOS;ESR2;MAPK12;SOCS2;SOCS3;MAPK11;SOCS1;PIK3CA;IRF1;GRB2;SOCS6;SOS2;SOCS5
KEGG_2021_Human	Pertussis	19/76	1.091978e-03	5.441990e-03	0	0	2.498792e+00	1.704117e+01	JUN;ITGAM;ITGB2;LY96;FOS;IRAK4;GNAI1;MAPK12;GNAI2;PYCARD;MAPK11;CASP7;IRF1;CASP1;NLRP3;ITGA5;CD14;CALM1;MYD88
KEGG_2021_Human	AGE-RAGE signaling pathway in diabetic complications	23/100	1.201433e-03	5.890898e-03	0	0	2.240451e+00	1.506533e+01	EGR1;JUN;CDKN1B;PRKCB;STAT1;PRKCE;PRKCD;STAT3;VEGFB;PIK3CD;PRKCA;FOXO1;TGFBR1;MAPK12;ICAM1;TGFBR2;MAPK11;PIK3CA;PIM1;PLCG2;BCL2;CCL2;PLCB2
KEGG_2021_Human	Viral myocarditis	16/60	1.265289e-03	6.105521e-03	0	0	2.724485e+00	1.817900e+01	HLA-DRB5;CD80;ITGB2;HLA-B;HLA-C;HLA-A;ITGAL;HLA-F;ACTG1;ICAM1;HLA-E;RAC2;ABL2;CD55;HLA-DRB1;HLA-DPA1
KEGG_2021_Human	Ras signaling pathway	43/232	1.805347e-03	8.575396e-03	0	0	1.710221e+00	1.080347e+01	SHC4;RAB5B;RALA;RALB;CSF1;PDGFA;PIK3CD;PLD1;RASAL3;STK4;ETS1;EFNA4;RASGRP4;IKBKB;GNG2;RASSF5;GNG7;PLCG2;RAC2;ABL2;NTRK1;PDGFRA;MAP2K1;PRKCB;HGF;PLA2G4C;VEGFB;PRKCA;GAB2;TIAM1;PIK3CA;KIT;RASA2;REL;GRB2;RIN1;CALM1;RGL1;RGL2;RAB5A;SOS2;LAT;ARF6
KEGG_2021_Human	Focal adhesion	38/201	2.247693e-03	1.051229e-02	0	0	1.751273e+00	1.067900e+01	SHC4;LAMA3;PTEN;PDGFA;XIAP;PIK3CD;LAMC1;MYL12A;MYL12B;ACTG1;RAC2;SPP1;CAPN2;ITGAV;PIP5K1C;VASP;PDGFRA;JUN;MAP2K1;ITGA4;PRKCB;HGF;VEGFB;PRKCA;VAV1;PARVG;PIK3CA;COL9A1;RAPGEF1;BCL2;GRB2;COL9A2;ITGA5;SOS2;BIRC2;BCAR1;BIRC3;ITGA9
KEGG_2021_Human	Glioma	18/75	2.386579e-03	1.099273e-02	0	0	2.366267e+00	1.428727e+01	SHC4;PDGFRA;CDKN1A;MAP2K1;GADD45B;PRKCB;PTEN;PIK3CD;PDGFA;PRKCA;PIK3CA;CAMK4;PLCG2;GRB2;CAMK1;CALM1;SOS2;CAMK2G
KEGG_2021_Human	GnRH signaling pathway	21/93	2.441190e-03	1.107644e-02	0	0	2.186442e+00	1.315204e+01	MAP3K2;EGR1;MAP2K1;JUN;MAP3K1;PRKCB;PLA2G4C;PRKCD;ITPR2;PRKCA;PLD1;ADCY7;MAPK12;MAPK11;MAPK7;GRB2;CALM1;PLCB2;SOS2;CAMK2G;MAP2K6
KEGG_2021_Human	Estrogen signaling pathway	28/137	2.566700e-03	1.147466e-02	0	0	1.927375e+00	1.149705e+01	SHC4;ATF6B;ITPR2;PIK3CD;ADCY7;GNAI1;GNAI2;CREB3L2;CTSD;NCOA1;MAP2K1;JUN;GABBR1;NCOA3;PRKCD;HSPA2;FOS;ESR2;KRT19;PIK3CA;KRT15;BCL2;RARA;GRB2;CALM1;PLCB2;SOS2;HSPA1A
KEGG_2021_Human	Hepatitis C	31/157	2.752157e-03	1.198606e-02	0	0	1.846556e+00	1.088613e+01	CDKN1A;RNASEL;CD81;TRADD;PIK3CD;IFIT1;IKBKB;SOCS3;PPP2CB;IKBKE;JAK1;IFNAR2;MAP2K1;RSAD2;DDX58;STAT1;MX2;STAT2;MX1;STAT3;EIF2AK3;CFLAR;YWHAZ;NFKBIA;OAS1;PIK3CA;OAS2;IRF7;GRB2;SOS2;IRF9
KEGG_2021_Human	Viral protein interaction with cytokine and cytokine receptor	22/100	2.759947e-03	1.198606e-02	0	0	2.114542e+00	1.246003e+01	CCL23;CSF1;IL10RB;TNFRSF10C;TNFRSF10B;CXCR4;IL2RG;CXCL2;TNFRSF10D;IL18RAP;CCL4;IL2RB;TNFSF10;CCL3;CCL2;TNFRSF14;CCR7;CCL1;CCL18;IL6R;CCL28;IL18R1
KEGG_2021_Human	IL-17 signaling pathway	21/94	2.800400e-03	1.199044e-02	0	0	2.156368e+00	1.267512e+01	CEBPB;JUN;JUND;TRAF3IP2;TRADD;TNFAIP3;FOS;PTGS2;CXCL2;MAPK12;IKBKB;NFKBIA;MAPK11;MAPK7;TRAF4;TRAF5;CCL2;FOSB;TAB3;MAPK6;IKBKE
KEGG_2021_Human	Sphingolipid metabolism	13/49	3.679554e-03	1.553590e-02	0	0	2.703341e+00	1.515213e+01	ARSA;CERS4;ASAH1;CERK;SGPP1;GALC;SGPL1;SMPD1;NEU1;PSAP;ACER3;DEGS1;GLA
KEGG_2021_Human	Choline metabolism in cancer	21/98	4.711620e-03	1.962099e-02	0	0	2.043883e+00	1.095056e+01	PDGFRA;MAP2K1;JUN;LYPLA1;CHKB;SLC44A1;PRKCB;PLA2G4C;WAS;PDGFA;PIK3CD;PRKCA;FOS;PLD1;HIF1A;PIK3CA;RAC2;GRB2;PIP5K1C;SOS2;WASF3
KEGG_2021_Human	Platelet activation	25/124	5.077406e-03	2.067131e-02	0	0	1.893346e+00	1.000246e+01	ITPR2;PIK3CD;ADCY7;MYL12A;PIK3R6;PIK3CG;GNAI1;ACTG1;MYL12B;PIK3R5;GNAI2;PTGS1;PLCG2;VASP;FCER1G;PLA2G4C;MAPK12;VAMP8;MAPK11;PIK3CA;P2RX1;BTK;ARHGEF1;LCP2;PLCB2
KEGG_2021_Human	Autophagy	27/137	5.099830e-03	2.067131e-02	0	0	1.840752e+00	9.716495e+00	PTEN;WDR41;PIK3CD;HIF1A;GABARAP;PPP2CB;DEPTOR;TP53INP2;CTSD;SH3GLB1;GABARAPL1;MAP2K1;DAPK1;PRKCD;EIF2AK3;CFLAR;ATG12;ERN1;VAMP8;VMP1;RRAGA;ATG16L2;PIK3CA;DDIT4;RRAGD;BCL2;SQSTM1
KEGG_2021_Human	Legionellosis	14/57	5.590536e-03	2.236215e-02	0	0	2.437427e+00	1.264215e+01	ITGAM;CR1;ITGB2;HSPA2;CXCL2;NFKB2;PYCARD;CLK1;NFKBIA;CASP7;CASP1;CD14;MYD88;HSPA1A
KEGG_2021_Human	Ferroptosis	11/41	6.657436e-03	2.628390e-02	0	0	2.743533e+00	1.375065e+01	PRNP;MAP1LC3B;MAP1LC3A;SLC11A2;SLC40A1;HMOX1;SAT2;ACSL4;SLC7A11;SAT1;FTL
KEGG_2021_Human	Notch signaling pathway	14/59	7.716016e-03	2.938170e-02	0	0	2.328832e+00	1.132850e+01	TLE4;TLE3;MAML2;MAML1;PSEN2;DTX1;DTX3;LFNG;NCOR2;NCSTN;APH1B;ATXN1;HEY1;HES1
KEGG_2021_Human	VEGF signaling pathway	14/59	7.716016e-03	2.938170e-02	0	0	2.328832e+00	1.132850e+01	MAP2K1;PRKCB;SH2D2A;PLA2G4C;PIK3CD;PRKCA;PTGS2;MAPK12;MAPK11;PPP3CC;MAPKAPK3;PIK3CA;RAC2;PLCG2
KEGG_2021_Human	Inflammatory bowel disease	15/65	7.777530e-03	2.938170e-02	0	0	2.245977e+00	1.090762e+01	HLA-DRB5;JUN;IL4R;IFNGR1;STAT1;IFNGR2;STAT3;RORA;IL2RG;IL18RAP;MAF;STAT6;HLA-DRB1;IL18R1;HLA-DPA1
KEGG_2021_Human	Cell adhesion molecules	28/148	7.828677e-03	2.938170e-02	0	0	1.749600e+00	8.485495e+00	ITGAM;SELPLG;CD80;SDC3;ITGB2;LRRC4;ICAM3;ITGAL;ICAM1;ITGAV;CD99;CD276;LRRC4B;HLA-DPA1;NTNG2;HLA-DRB5;ITGA4;HLA-B;HLA-C;HLA-A;HLA-F;L1CAM;HLA-E;CD4;PTPRC;SELL;HLA-DRB1;ITGA9
KEGG_2021_Human	Viral carcinogenesis	36/203	8.297239e-03	3.076050e-02	0	0	1.617600e+00	7.751267e+00	CDKN1A;SP100;CDKN1B;ATF6B;TRADD;PIK3CD;POLB;CREB3L2;PMAIP1;JAK3;JAK1;EGR2;JUN;EGR3;STAT3;HLA-B;HLA-C;HLA-A;TRAF1;HLA-F;YWHAZ;HLA-E;NFKB2;NFKBIA;CCNA1;PKM;PIK3CA;RASA2;TRAF5;REL;IRF7;GRB2;ATP6V0D1;ATP6V0D2;MAD1L1;IRF9
KEGG_2021_Human	Relaxin signaling pathway	25/129	8.510723e-03	3.117181e-02	0	0	1.801806e+00	8.588177e+00	SHC4;ATF6B;PIK3CD;ARRB2;ADCY7;GNAI1;GNAI2;EDNRB;GNG2;GNG7;CREB3L2;MAP2K1;JUN;VEGFB;PRKCA;FOS;TGFBR1;MAPK12;TGFBR2;NFKBIA;MAPK11;PIK3CA;GRB2;PLCB2;SOS2
KEGG_2021_Human	Prostate cancer	20/97	8.886372e-03	3.179183e-02	0	0	1.945725e+00	9.190119e+00	PDGFRA;MAP2K1;CDKN1A;CDKN1B;PTEN;PDGFA;PIK3CD;PLAT;FOXO1;ETV5;NFKBIA;IKBKB;SPINT1;PIK3CA;PLAU;CREB3L2;BCL2;GRB2;ERG;SOS2
KEGG_2021_Human	Non-small cell lung cancer	16/72	8.889164e-03	3.179183e-02	0	0	2.139207e+00	1.010331e+01	RET;CDKN1A;MAP2K1;GADD45B;PRKCB;HGF;STAT3;PIK3CD;PRKCA;STK4;PIK3CA;RASSF5;PLCG2;GRB2;JAK3;SOS2
KEGG_2021_Human	Inositol phosphate metabolism	16/73	1.016684e-02	3.593859e-02	0	0	2.101557e+00	9.643256e+00	INPP1;PTEN;PIK3CD;SYNJ2;PIK3C2A;PIK3CG;PIK3C2B;MTM1;INPP4B;IMPA1;PIK3CA;INPP5F;PLCG2;PIP4K2C;PIP5K1C;PLCB2
KEGG_2021_Human	Small cell lung cancer	19/92	1.040549e-02	3.635942e-02	0	0	1.949336e+00	8.899538e+00	CDKN1A;CDKN1B;GADD45B;LAMA3;PTEN;PIK3CD;XIAP;LAMC1;TRAF1;PTGS2;IKBKB;NFKBIA;PIK3CA;TRAF4;TRAF5;BCL2;ITGAV;BIRC2;BIRC3
KEGG_2021_Human	Primary immunodeficiency	10/38	1.092810e-02	3.775163e-02	0	0	2.671441e+00	1.206534e+01	CD4;PTPRC;LCK;BTK;TAP1;CD3E;IL2RG;IL7R;CD3D;JAK3
KEGG_2021_Human	Vibrio cholerae infection	12/50	1.197522e-02	4.090413e-02	0	0	2.362782e+00	1.045511e+01	ATP6V1G1;ATP6V0E1;ATP6AP1;KCNQ1;ATP6V0A2;PLCG2;PRKCA;ATP6V0D1;ATP6V0D2;ATP6V1D;ACTG1;ATP6V1F
KEGG_2021_Human	Oxytocin signaling pathway	28/154	1.328700e-02	4.488054e-02	0	0	1.665715e+00	7.197505e+00	CDKN1A;ITPR2;PRKAG2;PTGS2;ADCY7;PIK3R6;PIK3CG;GNAI1;ACTG1;PIK3R5;GNAI2;RGS2;PPP3CC;MAPK7;CAMK2G;MAP2K1;JUN;PRKCB;CACNA2D1;PLA2G4C;CACNA2D2;PRKCA;FOS;MYL6;CAMK4;CAMK1;CALM1;PLCB2
KEGG_2021_Human	Other glycan degradation	6/18	1.427224e-02	4.767868e-02	0	0	3.737065e+00	1.588043e+01	MANBA;MAN2B2;FUCA1;HEXB;HEXA;NEU1
KEGG_2021_Human	Pancreatic cancer	16/76	1.488592e-02	4.918824e-02	0	0	1.996139e+00	8.398433e+00	CDKN1A;MAP2K1;RALA;RALB;GADD45B;STAT1;STAT3;PIK3CD;PLD1;TGFBR1;TGFBR2;IKBKB;PIK3CA;RAC2;JAK1;ARHGEF6
KEGG_2021_Human	Epithelial cell signaling in Helicobacter pylori infection	15/70	1.541513e-02	5.038924e-02	0	0	2.041217e+00	8.516785e+00	ATP6V1G1;JUN;ATP6V0E1;ATP6AP1;CXCL2;MAPK12;IKBKB;NFKBIA;MAPK11;ATP6V0A2;PLCG2;ATP6V0D1;ATP6V0D2;ATP6V1D;ATP6V1F
KEGG_2021_Human	Protein processing in endoplasmic reticulum	30/171	1.721599e-02	5.567726e-02	0	0	1.594833e+00	6.478079e+00	PPP1R15A;SEC23A;ATF6B;SEL1L;UBE2D1;RRBP1;HERPUD1;DNAJB2;ERLEC1;OS9;MAN1A2;CAPN2;MAN1C1;FBXO6;SEC62;SSR4;EDEM1;SSR2;EDEM2;EIF2AK3;HSPA2;CKAP4;DDOST;ERN1;DNAJC1;DDIT3;BCL2;STT3A;SEC24D;HSPA1A
KEGG_2021_Human	Apelin signaling pathway	25/137	1.775255e-02	5.680815e-02	0	0	1.672342e+00	6.741588e+00	PDE3B;ITPR2;PRKAG2;PLAT;ADCY7;GABARAP;PIK3R6;PIK3CG;GNAI1;PIK3R5;GNAI2;GNG2;GNG7;SPP1;MEF2D;EGR1;GABARAPL1;MAP2K1;PRKCE;TGFBR1;KLF2;SLC8A3;CAMK4;CALM1;PLCB2
KEGG_2021_Human	Phosphatidylinositol signaling system	19/97	1.797175e-02	5.691054e-02	0	0	1.823859e+00	7.330005e+00	PRKCB;INPP1;PTEN;ITPR2;PIK3CD;PRKCA;SYNJ2;PIK3C2A;MTM1;PIK3C2B;INPP4B;INPP5F;IMPA1;PIK3CA;PLCG2;PIP4K2C;PIP5K1C;CALM1;PLCB2
KEGG_2021_Human	Complement and coagulation cascades	17/85	2.008038e-02	6.293234e-02	0	0	1.871325e+00	7.313161e+00	ITGAM;CR1;PROS1;ITGB2;C5AR1;PLAUR;PLAT;CLU;PROCR;F8;C8G;PLAU;C3AR1;ITGAX;CD59;A2M;CD55
KEGG_2021_Human	PI3K-Akt signaling pathway	55/354	2.058650e-02	6.386016e-02	0	0	1.381152e+00	5.363179e+00	CDKN1A;CDKN1B;CSF1;PTEN;PIK3CD;LAMC1;PIK3CG;IKBKB;CREB3L2;ITGAV;JAK3;IL6R;JAK1;IFNAR2;PDGFRA;MAP2K1;IL4R;ITGA4;HGF;PRKCA;YWHAZ;PIK3CA;DDIT4;KIT;IL3RA;SGK3;ITGA5;SGK1;SOS2;ITGA9;ATF6B;LAMA3;LPAR2;PDGFA;IL2RG;EFNA4;PIK3R6;PIK3R5;PPP2CB;GNG2;GNG7;SPP1;MCL1;NTRK1;OSM;VEGFB;NR4A1;LPAR5;LPAR6;IL2RB;COL9A1;BCL2;GRB2;COL9A2;IL7R
KEGG_2021_Human	Cholinergic synapse	21/113	2.330930e-02	7.157602e-02	0	0	1.709180e+00	6.424642e+00	MAP2K1;PRKCB;ITPR2;PIK3CD;PRKCA;FOS;ADCY7;PIK3R6;PIK3CG;GNAI1;PIK3R5;GNAI2;GNG2;PIK3CA;KCNQ1;GNG7;CAMK4;CREB3L2;BCL2;PLCB2;CAMK2G
KEGG_2021_Human	Cocaine addiction	11/49	2.549264e-02	7.744656e-02	0	0	2.164963e+00	7.944040e+00	JUN;ATF6B;MAOB;MAOA;DLG4;CREB3L2;FOSB;DRD2;SLC18A2;GNAI1;GNAI2
KEGG_2021_Human	Type I diabetes mellitus	10/43	2.573060e-02	7.744656e-02	0	0	2.266033e+00	8.293850e+00	HLA-DRB5;PTPRN2;CD80;HLA-B;HLA-C;HLA-A;HLA-F;HLA-DRB1;HLA-DPA1;HLA-E
KEGG_2021_Human	Cellular senescence	27/156	2.683433e-02	7.997683e-02	0	0	1.567931e+00	5.672891e+00	CDKN1A;TRAF3IP2;PTEN;ITPR2;PIK3CD;ETS1;FOXO1;ZFP36L1;PPP3CC;RASSF5;CAPN2;MAP2K6;MAP2K1;GADD45B;HLA-B;HLA-C;HLA-A;HLA-F;TGFBR1;MAPK12;HLA-E;TGFBR2;CCNA1;MAPK11;PIK3CA;CALM1;SQSTM1
KEGG_2021_Human	Adrenergic signaling in cardiomyocytes	26/150	2.889676e-02	8.528753e-02	0	0	1.570518e+00	5.565956e+00	ATF6B;CREM;ATP2A3;ATP1A4;ADRB2;ADCY7;PIK3R6;PIK3CG;GNAI1;PIK3R5;GNAI2;PPP2CB;RPS6KA5;CREB3L2;CAMK2G;TPM4;CACNA2D1;CACNA2D2;PRKCA;MAPK12;SLC8A3;MAPK11;KCNQ1;BCL2;CALM1;PLCB2
KEGG_2021_Human	Amphetamine addiction	14/69	2.935869e-02	8.581770e-02	0	0	1.904325e+00	6.718776e+00	JUN;ATF6B;MAOB;PRKCB;MAOA;PRKCA;FOS;PPP3CC;CAMK4;CREB3L2;FOSB;CALM1;CAMK2G;SLC18A2
KEGG_2021_Human	Allograft rejection	9/38	2.998953e-02	8.682684e-02	0	0	2.320272e+00	8.136979e+00	HLA-DRB5;CD80;HLA-B;HLA-C;HLA-A;HLA-F;HLA-DRB1;HLA-DPA1;HLA-E
KEGG_2021_Human	Chronic myeloid leukemia	15/76	3.102114e-02	8.813482e-02	0	0	1.839813e+00	6.389831e+00	SHC4;CDKN1A;MAP2K1;CDKN1B;GADD45B;PIK3CD;GAB2;CBL;TGFBR1;TGFBR2;IKBKB;NFKBIA;PIK3CA;GRB2;SOS2
KEGG_2021_Human	Gastric acid secretion	15/76	3.102114e-02	8.813482e-02	0	0	1.839813e+00	6.389831e+00	PRKCB;ATP1A4;ITPR2;PRKCA;SLC4A2;SSTR2;ADCY7;GNAI1;ACTG1;GNAI2;HRH2;KCNQ1;CALM1;PLCB2;CAMK2G
KEGG_2021_Human	RIG-I-like receptor signaling pathway	14/70	3.284458e-02	9.245141e-02	0	0	1.870213e+00	6.388588e+00	MAP3K1;DDX58;TRADD;ISG15;ATG12;MAPK12;IKBKB;NFKBIA;CYLD;MAPK11;RNF125;DHX58;IRF7;IKBKE
KEGG_2021_Human	Collecting duct acid secretion	7/27	3.363407e-02	9.380511e-02	0	0	2.615868e+00	8.873587e+00	ATP6V1G1;ATP6V0E1;ATP6V0A2;ATP6V0D1;ATP6V1D;ATP6V0D2;ATP6V1F
KEGG_2021_Human	Bacterial invasion of epithelial cells	15/77	3.446459e-02	9.524758e-02	0	0	1.810036e+00	6.095880e+00	ACTR3;SHC4;ARPC1B;RHOG;PIK3CD;ARPC5;CBL;ACTG1;PIK3CA;ARPC2;ARPC3;ELMO1;HCLS1;ITGA5;BCAR1
KEGG_2021_Human	Dopaminergic synapse	23/132	3.614207e-02	9.898369e-02	0	0	1.579820e+00	5.245471e+00	MAOB;ATF6B;PRKCB;MAOA;ITPR2;PRKCA;ARRB2;FOS;GNAI1;MAPK12;ARNTL;GNAI2;PPP2CB;MAPK11;PPP3CC;GNG2;GNG7;CREB3L2;DRD2;CALM1;PLCB2;CAMK2G;SLC18A2
KEGG_2021_Human	Antigen processing and presentation	15/78	3.817703e-02	1.036234e-01	0	0	1.781204e+00	5.816559e+00	HLA-DRB5;HLA-B;HLA-C;TAP1;HLA-A;HSPA2;HLA-F;CTSS;HLA-E;TAPBP;CD4;B2M;HLA-DRB1;HLA-DPA1;HSPA1A
KEGG_2021_Human	mTOR signaling pathway	26/154	3.854983e-02	1.037093e-01	0	0	1.521092e+00	4.952376e+00	CAB39L;PTEN;PIK3CD;IKBKB;RPS6KA3;DEPTOR;RPS6KA2;RICTOR;ATP6V1D;FNIP2;ATP6V1F;ATP6V1G1;MAP2K1;FZD2;PRKCB;PRKCA;CLIP1;RRAGA;PIK3CA;DDIT4;RRAGD;GRB2;SGK1;LAMTOR4;LPIN1;SOS2
KEGG_2021_Human	ErbB signaling pathway	16/85	3.939919e-02	1.050645e-01	0	0	1.734884e+00	5.610632e+00	SHC4;CDKN1A;MAP2K1;JUN;CDKN1B;PRKCB;PIK3CD;PRKCA;CBL;PIK3CA;PLCG2;ABL2;GRB2;SOS2;CAMK2G;NCK1
KEGG_2021_Human	Colorectal cancer	16/86	4.329430e-02	1.144475e-01	0	0	1.710002e+00	5.368953e+00	CDKN1A;MAP2K1;RALA;JUN;RALB;GADD45B;PIK3CD;FOS;TGFBR1;TGFBR2;PIK3CA;RAC2;BCL2;PMAIP1;GRB2;SOS2
KEGG_2021_Human	Renin-angiotensin system	6/23	4.650609e-02	1.218780e-01	0	0	2.637180e+00	8.091322e+00	CPA3;ACE;CMA1;ANPEP;LNPEP;CTSG
KEGG_2021_Human	Insulin resistance	19/108	4.891389e-02	1.270925e-01	0	0	1.597437e+00	4.820574e+00	SLC27A1;PRKCB;PRKCE;PRKCD;STAT3;PTEN;PIK3CD;PRKAG2;FOXO1;NFKBIA;IKBKB;RPS6KA3;SOCS3;PIK3CA;RPS6KA2;CREB3L2;TRIB3;SLC27A3;SLC27A2
