Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Tight junction	43/169	1.086207e-06	7.862072e-06	0	0	2.531278e+00	3.476158e+01	ITGB1;PRKAA1;ROCK1;ROCK2;SRC;ARPC1B;WAS;F11R;ACTB;MYL12A;ACTG1;MYL12B;SLC9A3R1;TUBA1C;TUBA1A;PRKACA;PRKACB;RAB8A;MAP3K5;RAB8B;JAM3;VASP;ACTR3;ACTR2;PRKAB2;JUN;ACTN1;PRKCE;MSN;ARPC4;ARPC5;TUBA4A;RUNX1;TIAM1;CLDN10;MYL6;ARPC2;ARPC3;MYH9;RAPGEF2;CLDN16;LLGL2;TJP2
GO_Biological_Process_2023	Apoptosis	38/142	1.193655e-06	8.438866e-06	0	0	2.707808e+00	3.693041e+01	ITPR1;PIK3CD;CSF2RB;CTSW;PIK3CB;ACTB;ACTG1;IKBKB;TUBA1C;TUBA1A;AKT3;TNFSF10;PMAIP1;MAPK1;CAPN1;CTSF;IKBKG;CTSD;SPTAN1;CTSC;MAP3K5;MCL1;MAPK3;JUN;GADD45B;GADD45A;BAD;EIF2AK3;FOS;CFLAR;TUBA4A;TNFRSF1A;ERN1;NFKBIA;DDIT3;BIRC6;KRAS;BCL2L1
GO_Biological_Process_2023	Adherens junction	24/71	1.300093e-06	8.982464e-06	0	0	3.774208e+00	5.115213e+01	YES1;SRC;ACTN1;WAS;PTPRJ;LMO7;IQGAP1;NLK;ACTB;TGFBR1;ACTG1;TGFBR2;FER;PTPRB;RAC2;RAC3;MAPK1;CTNNB1;FYN;PTPN6;SSX2IP;VCL;WASF3;MAPK3
GO_Biological_Process_2023	cAMP signaling pathway	51/216	1.329741e-06	8.983140e-06	0	0	2.295276e+00	3.105630e+01	RYR2;ATP2A3;ATP2A2;PIK3CD;PIK3CB;AKT3;CREB3L2;RAC2;RAC3;PDE4A;PRKACA;PRKACB;VAV3;ABCC4;PPP1R12A;PDE4D;F2R;FOS;ATP1B1;VAV1;TIAM1;ACOX1;ORAI1;CAMK2D;SUCNR1;ROCK1;ROCK2;PTGER2;PTGER3;ADRB2;ADCY6;GNAI1;GNAI2;SLC9A1;RAP1B;RRAS;MAPK1;TNNI3;DRD2;CAMK2G;MAPK3;JUN;GABBR1;BDNF;BAD;NFATC1;NFKBIA;FXYD1;PDE3A;GNAS;CALM1
GO_Biological_Process_2023	Axon guidance	45/182	1.448618e-06	9.573479e-06	0	0	2.436852e+00	3.276324e+01	ITGB1;GSK3B;ROBO3;CAMK2D;ROCK1;SEMA3C;ROCK2;SRC;ILK;PIK3CD;CXCR4;PIK3CB;MYL12A;GNAI1;MYL12B;ROBO1;GNAI2;EFNB2;EFNB1;PPP3R1;ABLIM1;RGS3;RRAS;DPYSL2;PLCG2;NCK2;RAC2;RAC3;MAPK1;FYN;SRGAP2;CAMK2G;NCK1;MAPK3;ARHGEF12;TRPC6;SEMA4D;LIMK2;LIMK1;PRKCA;SSH3;SSH1;RASA1;PLXNB2;KRAS
GO_Biological_Process_2023	Colorectal cancer	27/86	1.513560e-06	9.789837e-06	0	0	3.384357e+00	4.535392e+01	GSK3B;CDKN1A;RALB;PIK3CD;PIK3CB;AKT3;RAC2;RAC3;MAPK1;PMAIP1;MAPK3;JUN;TGFB1;GADD45B;BAD;EGF;GADD45A;AXIN1;FOS;TGFBR1;EREG;TGFBR2;CTNNB1;GRB2;KRAS;SOS1;SOS2
GO_Biological_Process_2023	Phosphatidylinositol signaling system	29/97	1.932045e-06	1.223629e-05	0	0	3.154983e+00	4.150989e+01	DGKG;DGKE;DGKD;INPP1;DGKA;INPPL1;ITPR1;PIK3CD;PIK3CB;PIK3C2A;PIK3C2B;INPP5B;INPP5A;PLCG2;PIP5K1C;CDIPT;PRKCB;SACM1L;PRKCA;ITPKB;INPP4B;PLCB3;PLCB4;PI4KA;CALM1;PLCB2;DGKI;DGKH;CDS2
GO_Biological_Process_2023	Ras signaling pathway	53/232	2.415475e-06	1.473444e-05	0	0	2.198836e+00	2.843890e+01	PIK3CD;PIK3CB;ETS1;IKBKB;TBK1;RASSF5;AKT3;RAC2;RAC3;IKBKG;PRKACA;PRKACB;PLA2G12A;PRKCB;PLA2G4A;PRKCA;TIAM1;RASA3;RASA1;KIT;SOS1;SOS2;RAB5B;RALB;SHC1;PDGFB;RASAL2;RASAL3;RASGRP2;STK4;RASGRP4;RASGRP3;RAP1B;RRAS;GNG7;PDGFC;PLCG2;MAPK1;MAPK3;ANGPT1;BDNF;BAD;EGF;VEGFB;VEGFC;GNG11;GRB2;KRAS;GNB5;CALM1;RGL2;LAT;BCL2L1
GO_Biological_Process_2023	Inflammatory mediator regulation of TRP channels	29/98	2.432424e-06	1.473444e-05	0	0	3.109081e+00	4.018991e+01	PTGER4;CAMK2D;SRC;PTGER2;ITPR1;PIK3CD;ALOX12;IL1RAP;HTR2A;PIK3CB;ADCY6;ASIC4;PLCG2;PRKACA;PRKACB;CAMK2G;PRKCB;PRKCE;PRKCD;PLA2G4A;PRKCA;MAPK12;PLCB3;PLCB4;GNAQ;GNAS;PRKCQ;CALM1;PLCB2
GO_Biological_Process_2023	Neurotrophin signaling pathway	33/119	2.520364e-06	1.473444e-05	0	0	2.840605e+00	3.661855e+01	GSK3B;CAMK2D;SHC1;PSEN2;PIK3CD;PIK3CB;CRKL;RAP1B;IKBKB;RPS6KA5;IRAK2;AKT3;ARHGDIB;PLCG2;MAPK1;CAMK2G;SH2B3;MAP3K5;MAPK3;JUN;BDNF;BAD;SORT1;PRKCD;IRAK4;MAPK12;NFKBIA;TRAF6;GRB2;KRAS;CALM1;SOS1;SOS2
GO_Biological_Process_2023	Sphingolipid signaling pathway	33/119	2.520364e-06	1.473444e-05	0	0	2.840605e+00	3.661855e+01	ASAH1;ROCK1;ROCK2;PIK3CD;PIK3CB;GNAI1;GNAI2;GNA13;SMPD1;AKT3;RAC2;FCER1A;RAC3;MAPK1;FYN;CTSD;MAP3K5;MAPK3;CERS4;ABCC1;FCER1G;PRKCB;PRKCE;PRKCA;MAPK12;TNFRSF1A;PLCB3;PLCB4;GNAQ;KRAS;MS4A2;PLCB2;CERS2
GO_Biological_Process_2023	C-type lectin receptor signaling pathway	30/104	2.943835e-06	1.657270e-05	0	0	2.999384e+00	3.819955e+01	SRC;ITPR1;PIK3CD;CBLB;PIK3CB;PTGS2;PYCARD;IKBKB;PPP3R1;RRAS;AKT3;PLCG2;MAPK1;IKBKG;CLEC1B;MAPK3;PLK3;JUN;EGR3;ARHGEF12;FCER1G;SYK;PRKCD;NFATC1;MAPK12;NFKBIA;CYLD;BCL3;KRAS;CALM1
GO_Biological_Process_2023	NF-kappa B signaling pathway	30/104	2.943835e-06	1.657270e-05	0	0	2.999384e+00	3.819955e+01	CD40;LY96;TNFAIP3;CXCL1;TNFRSF11A;CXCL3;PTGS2;CXCL2;IKBKB;PLCG2;IKBKG;LYN;GADD45B;SYK;PRKCB;GADD45A;IRAK4;CFLAR;TNFRSF1A;NFKBIA;CYLD;CD40LG;TRAF6;BTK;TAB3;PRKCQ;TAB2;LTBR;LAT;BCL2L1
GO_Biological_Process_2023	Natural killer cell mediated cytotoxicity	35/131	3.225143e-06	1.782625e-05	0	0	2.699675e+00	3.413613e+01	SHC1;ICAM2;PIK3CD;PIK3CB;PPP3R1;SH3BP2;TNFSF10;PLCG2;RAC2;RAC3;MAPK1;PTK2B;FYN;MAPK3;VAV3;FCER1G;SYK;PRKCB;IFNGR1;HLA-C;PRKCA;NFATC1;HLA-A;VAV1;HLA-E;TYROBP;GRB2;CD48;LCP2;KRAS;PTPN6;SOS1;HCST;SOS2;LAT
GO_Biological_Process_2023	Autophagy	36/137	3.568558e-06	1.903231e-05	0	0	2.639705e+00	3.311075e+01	RAB1A;PRKAA1;ITPR1;PIK3CD;IRS2;PIK3CB;GABARAP;TBK1;RRAS;TP53INP2;AKT3;MAPK1;PRKACA;PRKACB;CTSD;SNAP29;RAB8A;MAPK3;SH3GLB1;GABARAPL2;GABARAPL1;BAD;PRKCD;ATG10;EIF2AK3;WIPI1;CFLAR;ERN1;VMP1;ATG16L2;TRAF6;PRKCQ;KRAS;SQSTM1;BCL2L1;ATG4D
GO_Biological_Process_2023	Insulin signaling pathway	36/137	3.568558e-06	1.903231e-05	0	0	2.639705e+00	3.311075e+01	GSK3B;PYGB;PRKAA1;SHC1;INPPL1;PIK3CD;CBLB;IRS2;PIK3CB;CBL;CRKL;IKBKB;SOCS3;INPP5A;SOCS1;PRKAR2B;AKT3;FLOT1;MAPK1;PRKACA;PRKACB;SOCS4;MAPK3;PRKAB2;BAD;PHKB;PPP1R3B;PRKAR1A;PPP1R3D;TRIP10;GRB2;KRAS;CALM1;SOS1;SOS2;RHOQ
GO_Biological_Process_2023	AGE-RAGE signaling pathway in diabetic complications	29/100	3.807542e-06	1.995677e-05	0	0	3.021156e+00	3.769958e+01	CDKN1B;SERPINE1;PIK3CD;PIK3CB;AKT3;PLCG2;MAPK1;MAPK3;EGR1;JUN;TGFB1;PRKCB;PRKCE;PRKCD;STAT3;VEGFB;VEGFC;PRKCA;NFATC1;TGFBR1;MAPK12;TGFBR2;DIAPH1;PLCB3;PLCB4;AGTR1;COL4A5;KRAS;PLCB2
GO_Biological_Process_2023	Glioma	24/75	3.915206e-06	2.017327e-05	0	0	3.477399e+00	4.329586e+01	CDKN1A;CAMK2D;CAMK1D;GADD45B;PRKCB;SHC1;CDKN2A;EGF;GADD45A;PDGFB;PIK3CD;PRKCA;PIK3CB;AKT3;PLCG2;MAPK1;GRB2;KRAS;CAMK1;SOS1;CALM1;SOS2;CAMK2G;MAPK3
GO_Biological_Process_2023	Vascular smooth muscle contraction	35/133	4.675452e-06	2.368896e-05	0	0	2.644277e+00	3.245370e+01	ROCK1;ROCK2;ITPR1;ADCY6;MYLK;GNA13;CALD1;KCNMB4;MAPK1;PRKACA;PRKACB;PRKG1;MAPK3;PPP1R14A;PLA2G12A;PTGIR;ARHGEF12;PPP1R12A;PRKCB;PRKCE;PRKCD;PLA2G4A;PRKCA;MYL6;PLCB3;PLCB4;GNAQ;AGTR1;GNAS;MYH9;PRKCQ;CALM1;PLCB2;PPP1R12C;RAMP1
GO_Biological_Process_2023	Adrenergic signaling in cardiomyocytes	38/150	4.999762e-06	2.489084e-05	0	0	2.513243e+00	3.067695e+01	RYR2;CAMK2D;CREM;ATP2A3;ATP2A2;ADRB2;PIK3R6;PIK3CG;ADCY6;GNAI1;SLC9A1;GNAI2;RPS6KA5;AKT3;CREB3L2;MAPK1;TNNI3;PRKACA;PRKACB;CAMK2G;MAPK3;TPM4;TPM3;TPM1;PRKCA;ATP1B1;MAPK12;SLC8A3;CACNB3;PLCB3;CACNB4;PLCB4;KCNQ1;GNAQ;AGTR1;GNAS;CALM1;PLCB2
GO_Biological_Process_2023	Pancreatic cancer	24/76	5.076421e-06	2.489084e-05	0	0	3.410332e+00	4.157503e+01	CDKN1A;RALB;TGFB1;GADD45B;BAD;CDKN2A;EGF;GADD45A;STAT3;PIK3CD;PIK3CB;TGFBR1;TGFBR2;IKBKB;AKT3;RAC2;RAC3;MAPK1;KRAS;IKBKG;JAK1;ARHGEF6;MAPK3;BCL2L1
GO_Biological_Process_2023	Th17 cell differentiation	30/107	5.563097e-06	2.684415e-05	0	0	2.882031e+00	3.487072e+01	AHR;IL1RAP;IL27RA;IKBKB;PPP3R1;IL21R;MAPK1;IKBKG;IL6R;JAK3;JAK1;MAPK3;HLA-DRB5;JUN;IL4R;TGFB1;IFNGR1;STAT3;NFATC1;FOS;TGFBR1;MAPK12;RUNX1;TGFBR2;NFKBIA;CD4;PRKCQ;IL6ST;HLA-DRB1;LAT
GO_Biological_Process_2023	Acute myeloid leukemia	22/67	6.112299e-06	2.903342e-05	0	0	3.610826e+00	4.334872e+01	ITGAM;SPI1;JUP;BAD;ZBTB16;STAT3;PIK3CD;PIK3CB;DUSP6;RUNX1;IKBKB;AKT3;KIT;MAPK1;GRB2;KRAS;IKBKG;PIM2;SOS1;SOS2;PPARD;MAPK3
GO_Biological_Process_2023	Non-small cell lung cancer	23/72	6.394364e-06	2.990595e-05	0	0	3.467464e+00	4.147119e+01	CDKN1A;GADD45B;PRKCB;BAD;CDKN2A;EGF;GADD45A;STAT3;PIK3CD;PRKCA;PIK3CB;STK4;KIF5B;RASSF5;AKT3;PLCG2;MAPK1;GRB2;KRAS;SOS1;JAK3;SOS2;MAPK3
GO_Biological_Process_2023	Human immunodeficiency virus 1 infection	48/212	9.125800e-06	4.203399e-05	0	0	2.170784e+00	2.519065e+01	ITPR1;CXCR4;PIK3CD;PIK3CB;GNAI1;CRKL;GNAI2;IKBKB;PPP3R1;TBK1;GNG7;AKT3;AP1S2;PLCG2;RAC2;RAC3;MAPK1;PTK2B;AP1S3;IKBKG;MAPK3;JUN;APOBEC3F;APOBEC3G;PRKCB;FBXW11;BAD;LIMK2;LIMK1;HLA-C;PRKCA;NFATC1;HLA-A;FOS;IRAK4;GNG11;MAPK12;HLA-E;TNFRSF1A;NFKBIA;CD4;GNAQ;TRAF6;TAB2;KRAS;GNB5;CALM1;BCL2L1
GO_Biological_Process_2023	Thyroid hormone signaling pathway	32/121	1.052084e-05	4.773635e-05	0	0	2.660097e+00	3.049044e+01	GSK3B;NOTCH1;SRC;ITGB3;ATP2A3;ATP2A2;PIK3CD;PIK3CB;ACTB;MED12L;ACTG1;SLC9A1;AKT3;PLCG2;MAPK1;ITGAV;PRKACA;PRKACB;MAPK3;PRKCB;BAD;NCOA3;PRKCA;ATP1B1;RCAN1;KAT2B;PLCB3;PLCB4;CTNNB1;KRAS;PLCB2;PFKP
GO_Biological_Process_2023	Chagas disease	28/102	1.738303e-05	7.771238e-05	0	0	2.797064e+00	3.065586e+01	SERPINE1;PIK3CD;PIK3CB;GNAI1;GNAI2;IKBKB;CCL5;AKT3;MAPK1;IKBKG;MAPK3;JUN;TGFB1;IFNGR1;FOS;IRAK4;CFLAR;TGFBR1;MAPK12;TGFBR2;TNFRSF1A;NFKBIA;PLCB3;PLCB4;GNAQ;TRAF6;GNAS;PLCB2
GO_Biological_Process_2023	Leishmaniasis	23/77	2.198884e-05	9.687836e-05	0	0	3.145506e+00	3.373547e+01	ITGB1;HLA-DRB5;JUN;ITGAM;TGFB1;IFNGR1;PRKCB;NCF4;CYBA;FOS;IRAK4;PTGS2;MAPK12;NFKBIA;FCGR2A;CR1L;TRAF6;MAPK1;PTPN6;TAB2;HLA-DRB1;JAK1;MAPK3
GO_Biological_Process_2023	Estrogen signaling pathway	34/137	2.449411e-05	1.063744e-04	0	0	2.442300e+00	2.593009e+01	SHC1;SRC;ITPR1;PIK3CD;PIK3CB;ADCY6;GNAI1;HSP90B1;GNAI2;AKT3;CREB3L2;MAPK1;PRKACA;PRKACB;CTSD;MAPK3;JUN;GABBR1;NCOA3;PRKCD;HSPA2;FOS;PLCB3;PLCB4;GNAQ;GNAS;GRB2;KRAS;CALM1;SOS1;PLCB2;SOS2;HBEGF;HSPA1A
GO_Biological_Process_2023	PD-L1 expression and PD-1 checkpoint pathway in cancer	25/89	3.153668e-05	1.350303e-04	0	0	2.885590e+00	2.990729e+01	CD274;PIK3CD;PIK3CB;IKBKB;PPP3R1;AKT3;MAPK1;IKBKG;JAK1;MAPK3;JUN;IFNGR1;EGF;STAT3;NFATC1;FOS;MAPK12;BATF;NFKBIA;CD4;TRAF6;PRKCQ;KRAS;PTPN6;LAT
GO_Biological_Process_2023	NOD-like receptor signaling pathway	41/181	3.923877e-05	1.656748e-04	0	0	2.168608e+00	2.200236e+01	RNASEL;NLRX1;ITPR1;TNFAIP3;CXCL1;ANTXR2;CXCL3;CXCL2;GABARAP;PYCARD;IKBKB;PANX1;TBK1;IFI16;CCL5;CASP4;MAPK1;IKBKG;DNM1L;JAK1;GBP3;MAPK3;GABARAPL2;GABARAPL1;JUN;RIPK3;PRKCD;NEK7;CARD6;CYBA;IRAK4;MAPK12;NFKBIA;PLCB3;PLCB4;TRAF6;TAB3;TAB2;PLCB2;MCU;BCL2L1
GO_Biological_Process_2023	Dilated cardiomyopathy	26/96	4.408839e-05	1.836009e-04	0	0	2.744001e+00	2.752045e+01	ITGB1;RYR2;ITGB5;ITGB3;ITGA2B;ATP2A3;ATP2A2;ACTB;ADCY6;ACTG1;TTN;ITGAV;TNNI3;PRKACA;EMD;PRKACB;TGFB1;TPM4;TPM3;TPM1;SLC8A3;CACNB3;CACNB4;GNAS;ITGA6;ITGA5
GO_Biological_Process_2023	Cholinergic synapse	29/113	4.890362e-05	2.009014e-04	0	0	2.551703e+00	2.532733e+01	CAMK2D;ITPR1;PIK3CD;PIK3CB;PIK3R6;PIK3CG;ADCY6;GNAI1;GNAI2;GNG7;AKT3;CREB3L2;MAPK1;FYN;PRKACA;PRKACB;CAMK2G;MAPK3;PRKCB;PRKCA;FOS;GNG11;PLCB3;PLCB4;KCNQ1;GNAQ;KRAS;GNB5;PLCB2
GO_Biological_Process_2023	Circadian entrainment	26/97	5.344014e-05	2.166107e-04	0	0	2.705199e+00	2.661090e+01	RYR2;CAMK2D;ITPR1;ADCY6;GNAI1;GNAI2;RPS6KA5;GNG7;MAPK1;PRKACA;PRKACB;CAMK2G;PRKG1;MAPK3;PRKCB;PRKCA;FOS;GNG11;PLCB3;PLCB4;PER3;GNAQ;GNAS;GNB5;CALM1;PLCB2
GO_Biological_Process_2023	Gastric acid secretion	22/76	5.604727e-05	2.241891e-04	0	0	3.007479e+00	2.944116e+01	CAMK2D;PRKCB;ITPR1;PRKCA;ATP1B1;ACTB;ADCY6;GNAI1;ACTG1;MYLK;GNAI2;SLC9A1;PLCB3;PLCB4;KCNQ1;GNAQ;GNAS;PRKACA;CALM1;PRKACB;PLCB2;CAMK2G
GO_Biological_Process_2023	Dopaminergic synapse	32/132	6.829006e-05	2.696127e-04	0	0	2.365999e+00	2.269406e+01	GSK3B;CAMK2D;MAOB;MAOA;ITPR1;ARRB1;ARRB2;COMT;GNAI1;ARNTL;GNAI2;KIF5B;GNG7;AKT3;CREB3L2;PRKACA;DRD2;PRKACB;CAMK2G;SLC18A2;PRKCB;PRKCA;FOS;GNG11;MAPK12;PLCB3;PLCB4;GNAQ;GNAS;GNB5;CALM1;PLCB2
GO_Biological_Process_2023	Fluid shear stress and atherosclerosis	33/139	8.220534e-05	3.203900e-04	0	0	2.302010e+00	2.165338e+01	PRKAA1;SRC;ITGB3;ITGA2B;PDGFB;PIK3CD;PLAT;PIK3CB;ACTB;ACTG1;HSP90B1;IKBKB;AKT3;RAC2;RAC3;ITGAV;IKBKG;MAP3K5;ACVR1;MEF2A;MEF2C;JUN;CAV2;DUSP1;CAV1;CYBA;FOS;KLF2;MAPK12;TNFRSF1A;CTNNB1;CALM1;SQSTM1
GO_Biological_Process_2023	IL-17 signaling pathway	25/94	8.475021e-05	3.261274e-04	0	0	2.675726e+00	2.508708e+01	GSK3B;TNFAIP3;CXCL1;CXCL3;PTGS2;CXCL2;HSP90B1;IKBKB;TBK1;MAPK1;IKBKG;MAPK6;MAPK3;JUN;JUND;FOS;IL17RC;MAPK12;IL17RA;NFKBIA;TRAF6;LCN2;FOSB;TAB3;TAB2
GO_Biological_Process_2023	Endometrial cancer	18/58	9.676218e-05	3.676963e-04	0	0	3.318963e+00	3.067802e+01	GSK3B;CDKN1A;GADD45B;BAD;EGF;GADD45A;AXIN1;ILK;PIK3CD;PIK3CB;AKT3;MAPK1;CTNNB1;GRB2;KRAS;SOS1;SOS2;MAPK3
GO_Biological_Process_2023	Hypertrophic cardiomyopathy	24/90	1.113230e-04	4.178047e-04	0	0	2.684785e+00	2.443980e+01	ITGB1;RYR2;PRKAB2;PRKAA1;TGFB1;ITGB5;TPM4;TPM3;ITGB3;ITGA2B;TPM1;ATP2A3;ATP2A2;ACTB;ACTG1;TTN;SLC8A3;CACNB3;CACNB4;ITGAV;ITGA6;TNNI3;ITGA5;EMD
GO_Biological_Process_2023	Renal cell carcinoma	20/69	1.177809e-04	4.366510e-04	0	0	3.011384e+00	2.724304e+01	CDKN1A;EGLN3;JUN;TGFB1;EPAS1;BAD;TFE3;PDGFB;PIK3CD;PIK3CB;ETS1;CRKL;RAP1B;AKT3;MAPK1;GRB2;KRAS;SOS1;SOS2;MAPK3
GO_Biological_Process_2023	Human papillomavirus infection	63/331	1.297161e-04	4.751049e-04	0	0	1.744242e+00	1.561125e+01	ITGB1;GSK3B;CDKN1A;CDKN1B;ITGB5;MAML1;ITGB3;ITGA2B;PIK3CD;LAMC1;PIK3CB;IKBKB;CCND3;TBK1;AKT3;CREB3L2;ITGAV;IKBKG;ATP6V1E1;PRKACA;PRKACB;JAK1;ATP6V0E1;ATP6AP1;VWF;AXIN1;HLA-C;HLA-A;HLA-E;TNFRSF1A;PKM;MFNG;ATP6V1B2;TBPL1;COL4A5;ITGA6;MAML3;ITGA5;SOS1;SOS2;LLGL2;PTGER4;ATP6V1A;NOTCH1;PTGS2;THBS1;SLC9A3R1;WNT11;ATP6V0A2;MAPK1;HES1;ATP6V1D;ATP6V0A1;MAPK3;BCAP31;BAD;EGF;LAMB2;TADA3;GNAS;CTNNB1;GRB2;KRAS
GO_Biological_Process_2023	Amoebiasis	26/102	1.325249e-04	4.796139e-04	0	0	2.526504e+00	2.255850e+01	RAB5B;ITGAM;PIK3CD;CXCL1;LAMC1;PIK3CB;CXCL3;CXCL2;CTSG;PRKACA;PRKACB;ARG2;TGFB1;PRKCB;LAMB2;ACTN1;PRKCA;SERPINB9;SERPINB6;PLCB3;PLCB4;GNAQ;GNAS;COL4A5;PLCB2;VCL
GO_Biological_Process_2023	Prolactin signaling pathway	20/70	1.465053e-04	5.239718e-04	0	0	2.950988e+00	2.605265e+01	GSK3B;SHC1;SRC;STAT3;PIK3CD;PIK3CB;FOS;TNFRSF11A;MAPK12;SOCS3;SOCS1;AKT3;MAPK1;GRB2;KRAS;SOS1;SOS2;SOCS4;MAPK3;SOCS5
GO_Biological_Process_2023	Long-term depression	18/60	1.572004e-04	5.540806e-04	0	0	3.160557e+00	2.768012e+01	LYN;GNAZ;PRKCB;ITPR1;PLA2G4A;PRKCA;GNAI1;GNAI2;GNA13;PLCB3;PLCB4;GNAQ;GNAS;MAPK1;KRAS;PLCB2;PRKG1;MAPK3
GO_Biological_Process_2023	Regulation of lipolysis in adipocytes	17/55	1.585691e-04	5.540806e-04	0	0	3.298544e+00	2.886002e+01	PTGER3;PIK3CD;IRS2;PIK3CB;ADRB2;PTGS2;ADCY6;GNAI1;GNAI2;PTGS1;AKT3;GNAS;PRKACA;PRKACB;PRKG1;MGLL;PNPLA2
GO_Biological_Process_2023	Hepatitis B	36/162	1.694540e-04	5.853864e-04	0	0	2.112932e+00	1.834643e+01	CDKN1A;SRC;PIK3CD;PIK3CB;IKBKB;TBK1;AKT3;CREB3L2;MAPK1;PTK2B;IKBKG;JAK3;JAK1;MAPK3;JUN;EGR3;TGFB1;ATP6AP1;PRKCB;BAD;STAT3;PRKCA;NFATC1;FOS;IRAK4;YWHAZ;TGFBR1;MAPK12;TGFBR2;NFKBIA;TRAF6;GRB2;TAB2;KRAS;SOS1;SOS2
GO_Biological_Process_2023	Phagosome	34/152	2.221235e-04	7.587141e-04	0	0	2.130010e+00	1.791824e+01	ATP6V1A;ITGB1;RAB5B;ITGAM;ITGB5;ITGB3;NCF4;CORO1A;THBS1;ACTB;ACTG1;TUBA1C;TUBA1A;TUBB1;ATP6V0A2;ITGAV;CD36;ATP6V1E1;ATP6V1D;ATP6V0A1;HLA-DRB5;ATP6V0E1;ATP6AP1;M6PR;HLA-C;CYBA;HLA-A;TUBA4A;HLA-E;FCGR2A;ATP6V1B2;ITGA5;HLA-DRB1;VAMP3
GO_Biological_Process_2023	Calcium signaling pathway	48/240	2.417106e-04	8.164448e-04	0	0	1.851234e+00	1.541665e+01	RYR2;CAMK2D;PTAFR;PTGER3;PDGFB;ITPR1;ATP2A3;CXCR4;ATP2A2;ADRB2;HTR2A;MYLK;PPP3R1;CYSLTR1;EDNRB;TBXA2R;PDGFC;PLCG2;PTK2B;PRKACA;PRKACB;CAMK2G;CAMK1D;PRKCB;EGF;F2R;VEGFB;VEGFC;PRKCA;PHKB;ITPKB;SLC8A3;PLCB3;PLCB4;STIM1;ASPH;GNAQ;P2RX1;ORAI3;AGTR1;ORAI2;PPIF;GNAS;ORAI1;CAMK1;CALM1;PLCB2;MCU
GO_Biological_Process_2023	SNARE interactions in vesicular transport	12/33	2.697233e-04	8.921052e-04	0	0	4.208510e+00	3.458602e+01	VAMP7;SNAP23;STX5;STX3;SNAP29;VAMP5;STX11;BET1L;STX1A;VAMP2;BET1;VAMP3
GO_Biological_Process_2023	Viral carcinogenesis	42/203	2.720263e-04	8.921052e-04	0	0	1.930236e+00	1.584648e+01	GTF2A1;HDAC5;CDKN1A;CDKN1B;HDAC10;SRC;GTF2B;PIK3CD;PIK3CB;POLB;CCND3;CREB3L2;PMAIP1;MAPK1;IKBKG;PRKACA;PRKACB;JAK3;YWHAG;JAK1;MAPK3;LYN;JUN;EGR3;GSN;SYK;CDKN2A;BAD;ACTN1;STAT3;HLA-C;HLA-A;YWHAZ;HLA-E;NFKBIA;KAT2B;PKM;TBPL1;GRB2;KRAS;LTBR;IL6ST
GO_Biological_Process_2023	Inositol phosphate metabolism	20/73	2.729138e-04	8.921052e-04	0	0	2.783475e+00	2.284218e+01	INPP1;SACM1L;INPPL1;PIK3CD;PIK3CB;PIK3C2A;PIK3CG;PIK3C2B;ITPKB;INPP5B;INPP4B;PLCB3;PLCB4;INPP5A;PLCG2;PI4KA;PLCH1;PIP5K1C;CDIPT;PLCB2
GO_Biological_Process_2023	Serotonergic synapse	27/113	3.134352e-04	1.013663e-03	0	0	2.318253e+00	1.870347e+01	MAOB;MAOA;ITPR1;ALOX12;HTR2A;PTGS2;GNAI1;GNAI2;PTGS1;GNG7;MAPK1;PRKACA;PRKACB;SLC18A2;MAPK3;PRKCB;DUSP1;PLA2G4A;PRKCA;GNG11;PLCB3;PLCB4;GNAQ;GNAS;KRAS;GNB5;PLCB2
GO_Biological_Process_2023	Pancreatic secretion	25/102	3.403344e-04	1.089070e-03	0	0	2.396635e+00	1.913852e+01	RYR2;CPB1;RAB3D;ITPR1;ATP2A3;ATP2A2;ADCY6;SLC9A1;RAP1B;RAB8A;CPA3;SLC12A2;PLA2G12A;PRKCB;PRKCA;RAB27B;ATP1B1;RAB11A;BST1;PLCB3;PLCB4;KCNQ1;GNAQ;GNAS;PLCB2
GO_Biological_Process_2023	Renin secretion	19/69	3.583309e-04	1.134715e-03	0	0	2.802261e+00	2.223329e+01	PTGER4;PTGER2;ITPR1;ADRB2;ADCY6;GNAI1;GNAI2;PLCB3;PPP3R1;PLCB4;GNAQ;AGTR1;GNAS;PDE3A;ORAI1;PRKACA;CALM1;PRKACB;PLCB2
GO_Biological_Process_2023	Cellular senescence	34/156	3.710918e-04	1.163009e-03	0	0	2.059703e+00	1.626972e+01	CDKN1A;SERPINE1;ITPR1;PIK3CD;PIK3CB;ETS1;ZFP36L1;CCND3;PPP3R1;RRAS;RASSF5;AKT3;MAPK1;CAPN1;MAPK3;TGFB1;GADD45B;FBXW11;GADD45A;CDKN2A;HLA-C;NFATC1;HLA-A;HIPK1;TGFBR1;HIPK3;MAPK12;HLA-E;TGFBR2;HIPK2;KRAS;CALM1;SQSTM1;MCU
